NET_RATING_ADJUSTED,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,TS_PCT,EFG_PCT,PLAYER_NAME,TEAM_ABBREVIATION,COMPOSITE_SCORE
2.95,2.2249999999999943,0.7416666666666742,0.5741804511278196,0.5454461152882205,Andre Drummond,CHI,0.9218867687665393
2.9812499999999993,-0.04375000000000284,3.0250000000000057,0.5741804511278196,0.5454461152882205,Kris Murray,POR,0.9132266066402667
2.7928571428571436,4.26428571428572,-1.3714285714285808,0.5741804511278196,0.5454461152882205,Gary Trent Jr.,TOR,0.9002600201702565
2.85625,2.40625,0.45624999999999716,0.5741804511278196,0.5454461152882205,Vince Williams Jr.,MEM,0.8928744165253862
2.9222222222222216,1.0944444444444485,1.74444444444444,0.5741804511278196,0.5454461152882205,Ausar Thompson,DET,0.890692558083478
2.966666666666667,-0.15833333333333144,3.0083333333333258,0.5741804511278196,0.5454461152882205,Victor Wembanyama,SAS,0.8906641150408888
2.821428571428571,2.8499999999999943,-0.028571428571424917,0.5741804511278196,0.5454461152882205,Payton Pritchard,BOS,0.8843610786822759
2.9222222222222216,-4.705555555555549,7.74444444444444,0.5741804511278196,0.5454461152882205,Taj Gibson,DET,0.8800430758076668
2.792307692307692,2.1769230769230745,0.5230769230769283,0.5741804511278196,0.5454461152882205,Eric Gordon,PHX,0.8570746910992284
2.8416666666666663,-2.200000000000003,5.049999999999997,0.5741804511278196,0.5454461152882205,Jae'Sean Tate,HOU,0.8567071324344864
2.7214285714285715,1.278571428571425,1.528571428571425,0.5741804511278196,0.5454461152882205,Lonnie Walker IV,BKN,0.8555075790846
2.709090909090909,1.8999999999999915,0.7999999999999972,0.5741804511278196,0.5454461152882205,De'Aaron Fox,SAC,0.8419888376791934
2.7615384615384615,-1.038461538461533,3.7923076923076877,0.5741804511278196,0.5454461152882205,AJ Green,MIL,0.8378489631038993
2.6615384615384614,2.961538461538467,-0.3076923076923066,0.5741804511278196,0.5454461152882205,Khris Middleton,MIL,0.835001241528494
2.5750000000000006,4.333333333333329,-1.75833333333334,0.5741804511278196,0.5454461152882205,Collin Sexton,UTA,0.8191563580938779
2.6846153846153844,0.9769230769230717,1.6230769230769226,0.5741804511278196,0.5454461152882205,Ben Sheppard,IND,0.8168770922144477
2.5846153846153843,2.3307692307692207,0.27692307692308304,0.5741804511278196,0.5454461152882205,Jarrett Allen,CLE,0.8116090311651588
2.615384615384615,1.5615384615384613,1.0461538461538566,0.5741804511278196,0.5454461152882205,Clint Capela,ATL,0.8111303473410544
2.5769230769230775,1.4230769230769198,1.146153846153851,0.5741804511278196,0.5454461152882205,Russell Westbrook,LAC,0.7983826282687453
2.533333333333333,0.9750000000000085,1.5750000000000028,0.5741804511278196,0.5454461152882205,Marvin Bagley III,WAS,0.7855236547346918
2.4923076923076923,0.17692307692307452,2.3230769230769255,0.5741804511278196,0.5454461152882205,Royce O'Neale,PHX,0.7660761744690952
2.4153846153846152,3.461538461538467,-1.0538461538461519,0.5741804511278196,0.5454461152882205,Vít Krejčí,ATL,0.7630478117873
2.4333333333333336,0.4833333333333485,1.9583333333333428,0.5741804511278196,0.5454461152882205,Trey Murphy III,NOP,0.7502291308704099
2.4499999999999997,-0.9749999999999943,3.441666666666677,0.5741804511278196,0.5454461152882205,Alex Caruso,CHI,0.7464382356848799
2.292307692307692,3.6769230769230745,-1.3769230769230774,0.5741804511278196,0.5454461152882205,Donte DiVincenzo,NYK,0.7291115647915222
2.292307692307692,2.776923076923083,-0.4769230769230717,0.5741804511278196,0.5454461152882205,Bradley Beal,PHX,0.7228577314861722
2.3200000000000003,0.15000000000000568,2.190000000000012,0.5741804511278196,0.5454461152882205,Monte Morris,MIN,0.7149144468213751
2.284615384615384,1.4769230769230717,0.8230769230769255,0.5741804511278196,0.5454461152882205,Aaron Nesmith,IND,0.7126077984999889
2.321428571428571,-0.37857142857141923,2.714285714285708,0.5741804511278196,0.5454461152882205,Jaylin Williams,OKC,0.7108320825689225
2.215384615384615,4.661538461538456,-2.4538461538461434,0.5741804511278196,0.5454461152882205,Saddiq Bey,ATL,0.710101183662716
2.0153846153846153,3.9153846153846104,-1.8923076923076962,0.5741804511278196,0.5454461152882205,Spencer Dinwiddie,LAL,0.6459123090849175
2.033333333333333,1.1750000000000114,0.875,0.5741804511278196,0.5454461152882205,Deni Avdija,WAS,0.6337007141399158
1.9647058823529413,0.8941176470588204,1.1823529411764753,0.5741804511278196,0.5454461152882205,Tre Mann,CHA,0.6248194646683333
1.9142857142857137,2.635714285714286,-0.6285714285714334,0.5741804511278196,0.5454461152882205,Nicolas Batum,PHI,0.61866795560247
2.0562500000000004,-2.09375,4.15625,0.5741804511278196,0.5454461152882205,Derrick Rose,MEM,0.6164649598717485
1.8812499999999996,3.456249999999997,-1.6749999999999972,0.5741804511278196,0.5454461152882205,Duop Reath,POR,0.585652671057283
1.8153846153846152,4.161538461538456,-2.353846153846149,0.5741804511278196,0.5454461152882205,Onyeka Okongwu,ATL,0.5840566867629696
1.8615384615384616,0.5538461538461519,1.292307692307702,0.5741804511278196,0.5454461152882205,Franz Wagner,ORL,0.5719901110581185
1.7647058823529411,0.6941176470588175,1.0823529411764667,0.5741804511278196,0.5454461152882205,Davis Bertans,CHA,0.5473181518894163
1.666666666666667,5.24166666666666,-3.5916666666666686,0.5741804511278196,0.5454461152882205,Dominick Barlow,SAS,0.5446606429294973
1.7214285714285715,2.450000000000003,-0.7285714285714278,0.5741804511278196,0.5454461152882205,Derrick White,BOS,0.5445136982887744
1.7562500000000005,-0.39375000000001137,2.15625,0.5741804511278196,0.5454461152882205,Jordan Goodwin,MEM,0.5363501473176103
1.7214285714285715,1.3785714285714334,0.3285714285714221,0.5741804511278196,0.5454461152882205,Jalen Wilson,BKN,0.5349505872805917
1.5928571428571434,6.164285714285711,-4.571428571428584,0.5741804511278196,0.5454461152882205,Bruce Brown,TOR,0.5309256224452303
1.666666666666667,1.0416666666666572,0.7083333333333286,0.5741804511278196,0.5454461152882205,Julian Champagnie,SAS,0.5303025870171932
1.74,1.5,0.13999999999998636,0.5741804511278196,0.5454461152882205,Jaime Jaquez Jr.,MIA,0.5287766870222043
1.6846153846153844,0.9769230769230717,0.6230769230769226,0.5741804511278196,0.5454461152882205,T.J. McConnell,IND,0.5104517295558504
1.6222222222222218,-1.1055555555555543,2.8444444444444343,0.5741804511278196,0.5454461152882205,Chimezie Metu,DET,0.5067054375728969
1.5846153846153843,2.3769230769230774,-0.7769230769230688,0.5741804511278196,0.5454461152882205,Obi Toppin,IND,0.5043638779443247
