PLAYER_ID,PLAYER_NAME,SEASON,ON_COURT_NET,OFF_COURT_NET,ON_OFF_DIFF,ON_MIN_TOTAL
1630549,Day'Ron Sharpe,2022-23,-7.95,1.96,-9.9,556
1630549,Day'Ron Sharpe,2023-24,4.58,-4.5,9.08,916
1630550,JT Thor,2021-22,2.73,1.26,1.47,259
1630550,JT Thor,2022-23,-7.09,-4.65,-2.44,972
1630550,JT Thor,2023-24,-1.45,-11.47,10.03,784
1630551,ID_1630551,2021-22,5.98,2,3.97,276
1630551,ID_1630551,2022-23,-5.8,7.86,-13.66,23
1630551,ID_1630551,2023-24,-10.06,-7.84,-2.22,235
1630552,Jalen Johnson,2021-22,-7.76,1.82,-9.58,118
1630552,Jalen Johnson,2022-23,0.92,0.21,0.72,1040
1630552,Jalen Johnson,2023-24,-1.59,-1.09,-0.49,1888
1630553,Keon Johnson,2021-22,-18,-4.35,-13.65,700
1630553,Keon Johnson,2022-23,-16.24,-1.82,-14.41,414
1630553,Keon Johnson,2023-24,-19.75,-2.12,-17.63,61
1630554,ID_1630554,2022-23,-2.16,1.73,-3.89,124
1630554,ID_1630554,2023-24,14.33,-5.17,19.5,70
1630555,ID_1630555,2021-22,16.37,-3.74,20.11,21
1630556,Kessler Edwards,2021-22,-3.22,1.42,-4.64,987
1630556,Kessler Edwards,2022-23,2.31,2.89,-0.58,387
1630556,Kessler Edwards,2023-24,-5.75,2.38,-8.13,269
1630557,Corey Kispert,2021-22,0.15,-6.79,6.94,1805
1630557,Corey Kispert,2022-23,-2.36,0.71,-3.07,2088
1630557,Corey Kispert,2023-24,-9.44,-6.36,-3.08,2068
1630558,Davion Mitchell,2021-22,-6.11,-4.07,-2.03,2080
1630558,Davion Mitchell,2022-23,3.7,3.26,0.44,1442
1630558,Davion Mitchell,2023-24,-1.98,3.29,-5.27,1096
1630559,Austin Reaves,2021-22,1.18,-5.16,6.34,1412
1630559,Austin Reaves,2022-23,5.16,-3.34,8.5,1847
1630559,Austin Reaves,2023-24,-1.72,3.54,-5.26,2632
1630560,Cam Thomas,2021-22,-6.59,3.17,-9.76,1181
1630560,Cam Thomas,2022-23,-1.99,1.38,-3.36,956
1630560,Cam Thomas,2023-24,-5.44,0.96,-6.41,2074
1630561,David Duke Jr.,2021-22,-1.79,0.46,-2.24,339
1630561,David Duke Jr.,2022-23,-8.07,1.11,-9.17,233
1630561,David Duke Jr.,2023-24,2.8,-6.47,9.28,52
1630562,ID_1630562,2023-24,-5.78,-5.29,-0.5,112
1630563,Joshua Primo,2021-22,-2.94,0.63,-3.57,968
1630563,Joshua Primo,2022-23,4.49,-9.25,13.75,91
1630564,ID_1630564,2022-23,-22.23,0.78,-23.01,37
1630564,ID_1630564,2023-24,11.54,-6.53,18.07,40
1630567,Scottie Barnes,2021-22,1.35,4.09,-2.74,2615
1630567,Scottie Barnes,2022-23,2.62,-1,3.61,2679
1630567,Scottie Barnes,2023-24,-2.4,-9.16,6.77,2097
1630568,Luka Garza,2021-22,-2.91,-7.3,4.39,391
1630568,Luka Garza,2022-23,2.84,0.38,2.46,243
1630568,Luka Garza,2023-24,-1.55,6.89,-8.44,124
1630570,Trendon Watford,2021-22,-16.85,-5.39,-11.46,870
1630570,Trendon Watford,2022-23,-5.9,-2.25,-3.66,1175
1630570,Trendon Watford,2023-24,-3.88,-1.99,-1.89,849
1630572,Sandro Mamukelashvili,2021-22,-15.29,4.58,-19.87,406
1630572,Sandro Mamukelashvili,2022-23,-10.18,-5.15,-5.03,664
1630572,Sandro Mamukelashvili,2023-24,5.62,-7.9,13.52,454
1630573,Sam Hauser,2021-22,0.74,7.96,-7.22,159
1630573,Sam Hauser,2022-23,8,7.68,0.32,1294
1630573,Sam Hauser,2023-24,13.84,10.1,3.74,1736
1630577,Julian Champagnie,2022-23,-11.32,-8.74,-2.58,314
1630577,Julian Champagnie,2023-24,-4.52,-7.43,2.91,1466
1630578,Alperen Sengun,2021-22,-9.29,-6.7,-2.6,1487
1630578,Alperen Sengun,2022-23,-7.93,-8.61,0.68,2176
1630578,Alperen Sengun,2023-24,1.45,2.54,-1.1,2048
1630579,Jericho Sims,2021-22,9.41,-1.09,10.5,551
1630579,Jericho Sims,2022-23,-5.44,5.5,-10.93,810
1630579,Jericho Sims,2023-24,-0.89,5.35,-6.25,583
1630580,ID_1630580,2021-22,2.52,-0.39,2.91,206
1630580,ID_1630580,2022-23,0.25,1.46,-1.2,50
1630581,Josh Giddey,2021-22,-8.74,-7.43,-1.31,1700
1630581,Josh Giddey,2022-23,-1.46,6.26,-7.73,2363
1630581,Josh Giddey,2023-24,8.33,7.13,1.19,2009
1630582,ID_1630582,2021-22,-18.28,6.15,-24.42,70
1630583,Santi Aldama,2021-22,0.6,6.22,-5.63,357
1630583,Santi Aldama,2022-23,2.35,5.25,-2.9,1682
1630583,Santi Aldama,2023-24,-7.99,-3.46,-4.53,1614
1630586,Usman Garuba,2021-22,4.86,-8.46,13.32,232
1630586,Usman Garuba,2022-23,-11.26,-7.25,-4.02,974
1630587,Isaiah Livers,2021-22,-2.12,-7.38,5.26,384
1630587,Isaiah Livers,2022-23,-7.94,-7.94,0,1194
1630587,Isaiah Livers,2023-24,-18.72,-6.37,-12.35,469
1630590,Scotty Pippen Jr.,2022-23,-5.77,0.66,-6.43,31
1630590,Scotty Pippen Jr.,2023-24,-6.02,-5.19,-0.83,529
1630591,Jalen Suggs,2021-22,-7.14,-7.83,0.68,1302
1630591,Jalen Suggs,2022-23,-0.61,-2.13,1.53,1242
1630591,Jalen Suggs,2023-24,0.88,3.87,-2.99,2026
1630592,Jalen Wilson,2023-24,-0.48,-2.78,2.31,663
1630593,McKinley Wright IV,2022-23,-13.82,1.62,-15.45,338
1630595,Cade Cunningham,2021-22,-5.44,-8.46,3.01,2088
1630595,Cade Cunningham,2022-23,-4.42,-8.34,3.92,399
1630595,Cade Cunningham,2023-24,-5.75,-10.14,4.39,2064
1630596,Evan Mobley,2021-22,1.68,1.21,0.46,2327
1630596,Evan Mobley,2022-23,6.22,4.78,1.45,2718
1630596,Evan Mobley,2023-24,1.4,2.8,-1.41,1530
1630598,Aaron Wiggins,2021-22,-7.54,-8.18,0.65,1199
1630598,Aaron Wiggins,2022-23,2.04,1.48,0.57,1298
1630598,Aaron Wiggins,2023-24,6.61,8.24,-1.63,1233
1630600,ID_1630600,2022-23,22.36,5.42,16.94,82
1630600,ID_1630600,2023-24,-25.1,2.76,-27.86,71
1630602,ID_1630602,2021-22,-7.62,0.78,-8.4,106
1630604,ID_1630604,2023-24,-7.87,4.3,-12.16,23
1630606,ID_1630606,2021-22,-8.35,2.98,-11.33,155
1630610,ID_1630610,2023-24,-3.58,-5.37,1.79,151
1630611,ID_1630611,2023-24,5.66,1.88,3.78,191
1630612,ID_1630612,2021-22,-13.36,1.72,-15.09,62
1630613,Duane Washington Jr.,2021-22,-4.15,-0.78,-3.37,964
1630613,Duane Washington Jr.,2022-23,-0.75,3.33,-4.08,393
1630618,ID_1630618,2023-24,-39.62,-5.28,-34.34,35
1630620,ID_1630620,2022-23,2.09,-8.3,10.39,26
1630625,Dalano Banton,2021-22,2.49,2.24,0.25,695
1630625,Dalano Banton,2022-23,-5.88,2,-7.89,282
1630625,Dalano Banton,2023-24,-11.02,-3.51,-7.52,1049
1630631,Jose Alvarado,2021-22,7.57,-3.09,10.66,830
1630631,Jose Alvarado,2022-23,4.8,0.7,4.1,1302
1630631,Jose Alvarado,2023-24,10.96,1.86,9.1,1029
1630637,ID_1630637,2022-23,22.09,1.6,20.5,55
1630639,ID_1630639,2022-23,-18.75,0.85,-19.6,109
1630639,ID_1630639,2023-24,2.7,2.64,0.06,307
1630641,Ibou Badji,2023-24,-15.48,-7.76,-7.72,229
1630643,ID_1630643,2021-22,33.71,-3.1,36.81,20
1630643,ID_1630643,2022-23,-5.81,-0.8,-5.01,95
1630643,ID_1630643,2023-24,-6.52,5.47,-12,50
1630644,ID_1630644,2021-22,15.38,-3.02,18.39,22
1630644,ID_1630644,2022-23,22.56,4.69,17.87,42
1630647,Eugene Omoruyi,2022-23,0.17,-4.31,4.48,645
1630647,Eugene Omoruyi,2023-24,-13.8,-7.32,-6.48,396
1630648,ID_1630648,2021-22,12.93,-3.76,16.69,30
1630649,Stanley Umude,2023-24,-7.97,-7.83,-0.14,304
1630658,ID_1630658,2023-24,-36.42,0.58,-37,57
1630678,Terry Taylor,2021-22,-4.56,-0.95,-3.61,712
1630678,Terry Taylor,2022-23,5.97,-1.53,7.51,264
1630678,Terry Taylor,2023-24,-1.37,-0.82,-0.54,186
1630686,ID_1630686,2021-22,-27.16,-4.96,-22.2,213
1630688,Ish Wainright,2021-22,6.53,8.49,-1.97,357
1630688,Ish Wainright,2022-23,6.32,1.9,4.42,913
1630688,Ish Wainright,2023-24,1.02,-8.32,9.34,48
1630691,ID_1630691,2021-22,2.75,-7.32,10.06,177
1630692,Jordan Goodwin,2022-23,-4,0.28,-4.27,1102
1630692,Jordan Goodwin,2023-24,-3.66,-0.49,-3.17,1061
1630695,ID_1630695,2021-22,-52.2,-6.51,-45.69,31
1630695,ID_1630695,2022-23,-3.36,-0.48,-2.88,52
1630695,ID_1630695,2023-24,-8.14,-4.66,-3.48,189
1630696,ID_1630696,2022-23,-8.11,0.77,-8.88,92
1630696,ID_1630696,2023-24,-14.52,2.03,-16.55,128
1630698,ID_1630698,2021-22,-12.84,2.12,-14.96,167
1630699,MarJon Beauchamp,2022-23,-6.85,3.14,-10,694
1630699,MarJon Beauchamp,2023-24,-0.27,2.9,-3.17,614
1630700,Dyson Daniels,2022-23,-0.56,2.98,-3.55,1036
1630700,Dyson Daniels,2023-24,3.38,4.67,-1.29,1360
1630702,Jaden Hardy,2022-23,-0.58,0.51,-1.09,711
1630702,Jaden Hardy,2023-24,-5.34,5.31,-10.65,986
1630703,Scoot Henderson,2023-24,-12.43,-4.83,-7.59,1770
1630758,ID_1630758,2021-22,-15.88,-7.44,-8.43,73
1630787,ID_1630787,2021-22,7.44,-8.09,15.53,44
1630792,ID_1630792,2021-22,-6.47,0.43,-6.91,211
1630846,Olivier Sarr,2021-22,-2.81,-8.6,5.78,416
1630846,Olivier Sarr,2022-23,5.75,1.54,4.21,114
1630846,Olivier Sarr,2023-24,0.1,7.93,-7.84,101
1630929,ID_1630929,2023-24,8.67,-0.92,9.59,28
1630994,ID_1630994,2021-22,20.88,8.17,12.71,45
1631093,Jaden Ivey,2022-23,-13.11,-0.74,-12.36,2306
1631093,Jaden Ivey,2023-24,-6.64,-9.37,2.73,2213
1631094,Paolo Banchero,2022-23,-3.49,1.28,-4.76,2428
1631094,Paolo Banchero,2023-24,0.21,7.5,-7.3,2800
1631095,Jabari Smith Jr.,2022-23,-10.99,-3.72,-7.27,2456
1631095,Jabari Smith Jr.,2023-24,-0.67,6.13,-6.8,2419
1631096,Chet Holmgren,2023-24,8.6,6.39,2.22,2416
1631097,Bennedict Mathurin,2022-23,-3.09,-0.33,-2.76,2220
1631097,Bennedict Mathurin,2023-24,-1.64,7.95,-9.6,1540
1631098,Johnny Davis,2022-23,-6.54,-0.25,-6.29,418
1631098,Johnny Davis,2023-24,-10.16,-7.57,-2.6,617
1631099,Keegan Murray,2022-23,3.05,3.97,-0.92,2380
1631099,Keegan Murray,2023-24,2.6,0.41,2.19,2582
1631100,AJ Griffin,2022-23,2.4,-0.7,3.1,1399
1631100,AJ Griffin,2023-24,-13.16,-0.79,-12.37,172
1631101,Shaedon Sharpe,2022-23,-7.21,-0.14,-7.07,1781
1631101,Shaedon Sharpe,2023-24,-9.93,-7.57,-2.36,1067
1631102,TyTy Washington Jr.,2022-23,-6.35,-8.47,2.11,434
1631102,TyTy Washington Jr.,2023-24,-10.4,2.59,-12.99,55
1631103,Malaki Branham,2022-23,-10.52,-7.93,-2.58,1546
1631103,Malaki Branham,2023-24,-10.43,-3.62,-6.81,1589
1631104,Blake Wesley,2022-23,-13.12,-8.09,-5.03,672
1631104,Blake Wesley,2023-24,-6.68,-6.26,-0.43,880
1631105,Jalen Duren,2022-23,-8.34,-7.65,-0.69,1672
1631105,Jalen Duren,2023-24,-6.91,-8.6,1.69,1773
1631106,Tari Eason,2022-23,-4.65,-11.13,6.48,1770
1631106,Tari Eason,2023-24,10.82,0.77,10.05,478
1631107,Nikola Jović,2023-24,8.07,-0.45,8.52,898
1631108,Max Christie,2022-23,-7.26,1.78,-9.03,511
1631108,Max Christie,2023-24,-1.55,0.56,-2.11,947
1631109,Mark Williams,2022-23,-5.12,-5.29,0.17,828
1631109,Mark Williams,2023-24,-1.36,-10.68,9.33,508
1631110,Jeremy Sochan,2022-23,-6.01,-10.63,4.62,1450
1631110,Jeremy Sochan,2023-24,-7.31,-5.17,-2.13,2189
1631111,ID_1631111,2022-23,-15.72,1.18,-16.9,153
1631111,ID_1631111,2023-24,-5.19,6.86,-12.05,77
1631112,ID_1631112,2022-23,6.96,-1.97,8.93,39
1631112,ID_1631112,2023-24,-17.57,4.55,-22.13,62
1631113,ID_1631113,2022-23,-5.82,4.77,-10.59,283
1631114,Jalen Williams,2022-23,-0.31,4.32,-4.64,2278
1631114,Jalen Williams,2023-24,8.41,6.88,1.53,2231
1631115,Orlando Robinson,2023-24,3.96,1.29,2.67,304
1631116,Patrick Baldwin Jr.,2022-23,-12.8,2.77,-15.57,226
1631116,Patrick Baldwin Jr.,2023-24,-2.59,-8.74,6.14,492
1631117,Walker Kessler,2022-23,2.49,-2.78,5.27,1704
1631117,Walker Kessler,2023-24,-4.62,-4.96,0.34,1500
1631119,Jaylin Williams,2022-23,-3.48,3.2,-6.68,916
1631119,Jaylin Williams,2023-24,7.58,7.78,-0.2,901
1631120,ID_1631120,2022-23,-4.46,7.99,-12.45,67
1631120,ID_1631120,2023-24,37.52,11.48,26.04,39
1631121,Bryce McGowens,2022-23,-8.36,-4.47,-3.89,793
1631121,Bryce McGowens,2023-24,-11.4,-8.93,-2.47,878
1631123,ID_1631123,2023-24,-7.58,-7.47,-0.12,96
1631124,Julian Strawther,2023-24,-9.28,7.69,-16.97,549
1631128,Christian Braun,2022-23,-4.74,5.77,-10.5,1190
1631128,Christian Braun,2023-24,1.03,8.43,-7.4,1653
1631131,ID_1631131,2023-24,16.53,4.07,12.46,42
1631132,Christian Koloko,2022-23,10.16,-0.78,10.94,807
1631133,Jabari Walker,2022-23,-8.26,-2.41,-5.85,624
1631133,Jabari Walker,2023-24,-8.52,-7.96,-0.56,1713
1631157,ID_1631157,2022-23,-34.23,2.43,-36.66,59
1631157,ID_1631157,2023-24,37.38,-8.73,46.12,65
1631159,ID_1631159,2023-24,0.66,6.7,-6.05,54
1631160,ID_1631160,2022-23,-14.53,-8.82,-5.7,83
1631165,Keon Ellis,2022-23,-10.9,3.68,-14.58,71
1631165,Keon Ellis,2023-24,5.75,0.56,5.19,975
1631169,ID_1631169,2022-23,12.19,0.24,11.95,96
1631169,ID_1631169,2023-24,8.24,6.58,1.66,94
1631170,Jaime Jaquez Jr.,2023-24,2.61,0.2,2.41,2113
1631172,Ousmane Dieng,2022-23,5.2,1.07,4.13,567
1631172,Ousmane Dieng,2023-24,2.19,8.31,-6.11,373
1631173,ID_1631173,2023-24,3.45,3.9,-0.45,84
1631197,ID_1631197,2022-23,5.32,-8.63,13.95,196
1631197,ID_1631197,2023-24,-9.63,-7.72,-1.91,244
1631199,ID_1631199,2022-23,18.83,1.23,17.6,49
1631200,Kris Murray,2023-24,-5.52,-9.59,4.07,1356
1631204,Marcus Sasser,2023-24,-8.2,-7.65,-0.55,1359
1631205,ID_1631205,2022-23,5.01,-8.24,13.25,89
1631205,ID_1631205,2023-24,8.25,-8.18,16.43,82
1631207,Dalen Terry,2022-23,2.16,1.86,0.3,211
1631207,Dalen Terry,2023-24,2.96,-1.63,4.59,678
1631210,ID_1631210,2023-24,-25.97,4.7,-30.67,35
1631212,Peyton Watson,2022-23,-12.25,3.34,-15.59,185
1631212,Peyton Watson,2023-24,-0.19,8.66,-8.85,1485
1631213,ID_1631213,2022-23,2.87,0.35,2.52,68
1631216,Caleb Houstan,2022-23,-5.38,-0.7,-4.68,808
1631216,Caleb Houstan,2023-24,-0.83,3.16,-3.99,814
1631217,ID_1631217,2022-23,-3.72,1.88,-5.6,196
1631217,ID_1631217,2023-24,0.2,3.3,-3.1,63
1631218,Trayce Jackson-Davis,2023-24,0.78,2.57,-1.79,1125
1631219,ID_1631219,2022-23,-18.21,-2.45,-15.76,222
1631220,ID_1631220,2023-24,29.33,3.86,25.47,57
1631221,ID_1631221,2023-24,5.98,5.28,0.7,225
1631222,Jake LaRavia,2022-23,-8.78,5.53,-14.31,417
1631222,Jake LaRavia,2023-24,-3.46,-5.77,2.31,813
1631223,David Roddy,2022-23,-1.93,6.81,-8.74,1263
1631223,David Roddy,2023-24,-7.47,-4.16,-3.31,1177
1631230,Dominick Barlow,2022-23,-8.66,-8.97,0.31,408
1631230,Dominick Barlow,2023-24,-4.78,-6.54,1.76,417
1631241,Javon Freeman-Liberty,2023-24,-17.24,-4.27,-12.97,401
1631243,ID_1631243,2023-24,-22.88,-0.93,-21.96,73
1631245,ID_1631245,2022-23,-4.98,-0.77,-4.21,136
1631246,Vince Williams Jr.,2022-23,-13.21,4.48,-17.69,104
1631246,Vince Williams Jr.,2023-24,-1.67,-7.36,5.69,1437
1631250,ID_1631250,2023-24,-44.06,2.59,-46.65,28
1631254,ID_1631254,2022-23,-11.8,4.75,-16.55,175
1631254,ID_1631254,2023-24,0.45,-5.21,5.66,191
1631257,ID_1631257,2023-24,-7.49,2.13,-9.61,61
1631260,AJ Green,2022-23,-5.54,2.04,-7.57,338
1631260,AJ Green,2023-24,4.2,2.08,2.12,616
1631262,ID_1631262,2023-24,10.49,-8.7,19.19,150
1631288,Jamal Cain,2023-24,-1.06,1.67,-2.73,255
1631298,ID_1631298,2022-23,-12.84,2.87,-15.71,66
1631298,ID_1631298,2023-24,-19.79,-5.07,-14.72,63
1631303,Justin Minaya,2022-23,-19.18,-2.97,-16.2,89
1631303,Justin Minaya,2023-24,-8.84,-8.14,-0.71,380
1631306,ID_1631306,2022-23,2.12,0.6,1.52,40
1631306,ID_1631306,2023-24,-11.91,1.8,-13.71,88
1631309,ID_1631309,2022-23,10.37,-8.38,18.75,30
1631311,Lester Quinones,2023-24,0.39,2.25,-1.86,394
1631321,ID_1631321,2023-24,8.12,-6.89,15,141
1631323,Simone Fontecchio,2022-23,-13.42,2.59,-16.02,770
1631323,Simone Fontecchio,2023-24,-1.34,-7.14,5.8,1640
1631338,ID_1631338,2023-24,-30.18,-4.82,-25.36,119
1631367,Jacob Gilyard,2022-23,-12.9,4.19,-17.09,40
1631367,Jacob Gilyard,2023-24,-10.41,-4.16,-6.24,704
1631386,ID_1631386,2023-24,-28.5,-7.99,-20.51,41
1631466,ID_1631466,2022-23,-10.82,-3.09,-7.74,128
1631466,ID_1631466,2023-24,9.3,1.74,7.57,127
1641645,ID_1641645,2022-23,8.54,-1.23,9.77,127
1641705,Victor Wembanyama,2023-24,-4.07,-8.93,4.85,2103
1641706,Brandon Miller,2023-24,-9.8,-9,-0.8,2382
1641707,Taylor Hendricks,2023-24,-7.68,-4.04,-3.64,857
1641708,Amen Thompson,2023-24,2.6,1.64,0.96,1388
1641709,Ausar Thompson,2023-24,-4.57,-10.03,5.46,1582
1641710,Anthony Black,2023-24,-1.11,3.77,-4.88,1163
1641711,Gradey Dick,2023-24,-12.46,-2.34,-10.12,1270
1641712,Rayan Rupert,2023-24,-10,-7.86,-2.13,637
1641713,GG Jackson,2023-24,-4.93,-5.47,0.54,1239
1641715,Cam Whitmore,2023-24,-1.84,3.07,-4.91,879
1641716,Jarace Walker,2023-24,4.97,4.13,0.84,340
1641717,Cason Wallace,2023-24,5.31,9.54,-4.23,1695
1641718,Keyonte George,2023-24,-8.68,-0.81,-7.86,2022
1641720,ID_1641720,2023-24,-23.07,0.71,-23.78,109
1641721,ID_1641721,2023-24,-31.19,0.86,-32.05,100
1641722,Jordan Hawkins,2023-24,-0.11,6.06,-6.17,1173
1641723,ID_1641723,2023-24,-6.4,-1.07,-5.34,195
1641724,ID_1641724,2023-24,3.13,2.32,0.81,65
1641726,Dereck Lively II,2023-24,5.65,1.18,4.47,1293
1641727,ID_1641727,2023-24,-39.22,-2.19,-37.03,22
1641729,Brice Sensabaugh,2023-24,-13.08,-3.4,-9.68,585
1641730,Noah Clowney,2023-24,-6.22,-2,-4.22,370
1641731,Bilal Coulibaly,2023-24,-9.99,-6.42,-3.57,1716
1641732,ID_1641732,2023-24,0.94,1.88,-0.94,193
1641733,Nick Smith Jr.,2023-24,-11.39,-9.05,-2.35,729
1641734,ID_1641734,2023-24,-31.8,3.47,-35.27,136
1641735,ID_1641735,2023-24,8.04,-9.77,17.81,64
1641738,ID_1641738,2023-24,-11.46,4.87,-16.34,392
1641739,Toumani Camara,2023-24,-3.48,-11.88,8.39,1744
1641741,ID_1641741,2023-24,0.86,4.12,-3.27,284
1641748,Andre Jackson Jr.,2023-24,-5.86,3.8,-9.66,572
1641749,ID_1641749,2023-24,-7.51,8,-15.51,67
1641753,ID_1641753,2023-24,-9.34,2.69,-12.04,92
1641754,ID_1641754,2023-24,-8.43,-1.23,-7.2,53
1641757,ID_1641757,2023-24,-28.75,3.48,-32.23,28
1641763,ID_1641763,2023-24,1.34,-1.04,2.38,317
1641764,Brandin Podziemski,2023-24,5.65,-1.46,7.11,1964
1641765,ID_1641765,2023-24,-14.05,4.21,-18.26,338
1641766,ID_1641766,2023-24,21.69,-1.22,22.91,65
1641767,Ben Sheppard,2023-24,7.62,3.31,4.31,817
1641771,ID_1641771,2023-24,-10.42,1.94,-12.36,36
1641774,ID_1641774,2023-24,12.11,-8.79,20.89,154
1641775,ID_1641775,2023-24,36.12,11.21,24.91,84
1641778,Leaky Black,2023-24,-4.31,-9.88,5.57,282
1641787,ID_1641787,2023-24,-15.36,-6.77,-8.59,366
1641788,ID_1641788,2023-24,-27.02,2.86,-29.88,28
1641793,ID_1641793,2023-24,-41.79,0.48,-42.27,40
1641809,ID_1641809,2023-24,31.01,11.63,19.38,23
1641816,ID_1641816,2023-24,8.7,5.28,3.42,47
1641851,ID_1641851,2023-24,-21.17,-4.78,-16.4,127
1641854,Craig Porter Jr.,2023-24,-2.07,3.12,-5.18,655
1641871,Duop Reath,2023-24,-6.38,-9.01,2.63,1216
1641877,Nathan Mensah,2023-24,-17.62,-8.79,-8.83,307
1641926,ID_1641926,2023-24,-13.09,2.76,-15.86,29
1641931,Onuralp Bitim,2023-24,-6.41,-0.45,-5.96,265
1641970,ID_1641970,2023-24,4.22,-5.61,9.83,126
1641998,Trey Jemison III,2023-24,-5.9,-5.2,-0.7,573
1642013,ID_1642013,2023-24,-22.67,-5.1,-17.57,109
