PLAYER_A_ID,PLAYER_B_ID,GROUP_NAME,MIN,DEF_SYNERGY,OFF_SYNERGY,NET_SYNERGY,W_NET_SYNERGY_SCALED,ARCHETYPE_A,ARCHETYPE_B
202691,1641764,K. Thompson - B. Podziemski,882,-2.75,-1.85,-4.6,-3.68,Bench / Role Player,Perimeter Scorer
1630167,1630169,O. Toppin - T. Haliburton,882,1,3.2,4.2,3.36,Perimeter Scorer,Elite Playmaker
204060,1630175,J. Ingles - C. Anthony,880,0.95,0.25,1.2,0.96,Perimeter Scorer,Versatile Scorer
1630175,1631094,C. Anthony - P. Banchero,879,-0.85,-2.75,-3.6,-2.88,Versatile Scorer,Versatile Scorer
203915,1629651,S. Dinwiddie - N. Claxton,878,-1.55,-3,-4.55,-3.64,Versatile Scorer,Two-Way Big
1629622,1630171,M. Strus - I. Okoro,876,2.5,-1.6,0.9,0.72,Perimeter Scorer,Bench / Role Player
1627827,1630560,D. Finney-Smith - C. Thomas,870,2.45,-2.85,-0.4,-0.32,Defensive Wing,Versatile Scorer
1629640,1631103,K. Johnson - M. Branham,870,-1.65,-1.8,-3.45,-2.76,Bench / Role Player,Bench / Role Player
1628991,1631246,J. Jackson Jr. - V. Williams Jr.,867,3.55,2.2,5.75,4.6,Two-Way Big,Perimeter Scorer
1629640,1630200,K. Johnson - T. Jones,867,1.05,1.2,2.25,1.8,Bench / Role Player,Defensive Wing
203497,203937,R. Gobert - K. Anderson,867,2.25,-4.05,-1.8,-1.44,Two-Way Big,Bench / Role Player
203081,1626192,D. Lillard - P. Connaughton,861,3.15,-1.35,1.8,1.44,Elite Playmaker,Bench / Role Player
201566,202331,R. Westbrook - P. George,858,1.35,-0.55,0.8,0.64,Versatile Scorer,Elite Playmaker
1627783,1630174,P. Siakam - A. Nesmith,857,2.85,0.45,3.3,2.64,Perimeter Scorer,Perimeter Scorer
1626145,1641731,T. Jones - B. Coulibaly,855,-3.35,-2.7,-6.05,-4.84,Versatile Scorer,Bench / Role Player
203914,1630532,G. Harris - F. Wagner,854,2.55,-0.35,2.2,1.76,Perimeter Scorer,Versatile Scorer
1629027,1630168,T. Young - O. Okongwu,854,1.95,-1.35,0.6,0.48,Elite Playmaker,Two-Way Big
1628378,1630171,D. Mitchell - I. Okoro,852,3.75,-2.4,1.35,1.08,Elite Playmaker,Bench / Role Player
201569,203994,E. Gordon - J. Nurkic,852,2.75,0.05,2.8,2.24,Perimeter Scorer,Defensive Wing
201939,1626172,S. Curry - K. Looney,850,-2.85,-0.15,-3,-2.4,Elite Playmaker,Bench / Role Player
1627777,1630171,G. Niang - I. Okoro,845,-0.7,-1.45,-2.15,-1.72,Bench / Role Player,Bench / Role Player
203471,1627751,D. Schroder - J. Poeltl,844,1,-0.8,0.2,0.16,Versatile Scorer,Two-Way Big
1626167,1627783,M. Turner - P. Siakam,839,2.4,-1.7,0.7,0.56,Two-Way Big,Perimeter Scorer
1631103,1641705,M. Branham - V. Wembanyama,836,1.3,-0.8,0.5,0.4,Bench / Role Player,Two-Way Big
1629048,1631094,G. Bitadze - P. Banchero,835,-0.9,2.7,1.8,1.44,Two-Way Big,Versatile Scorer
202699,1630194,T. Harris - P. Reed,835,0.8,-0.55,0.25,0.2,Perimeter Scorer,Perimeter Scorer
1627747,1629636,C. LeVert - D. Garland,833,3.5,-1.8,1.7,1.36,Versatile Scorer,Versatile Scorer
1627777,1629636,G. Niang - D. Garland,830,-0.65,1.55,0.9,0.72,Bench / Role Player,Versatile Scorer
202704,203932,R. Jackson - A. Gordon,829,1.85,-3.1,-1.25,-1,Bench / Role Player,Perimeter Scorer
1627747,1629622,C. LeVert - M. Strus,827,2.25,0.3,2.55,2.04,Versatile Scorer,Perimeter Scorer
203915,1627827,S. Dinwiddie - D. Finney-Smith,825,0.6,1.5,2.1,1.68,Versatile Scorer,Defensive Wing
202691,1626172,K. Thompson - K. Looney,820,-2.85,0.2,-2.65,-2.12,Bench / Role Player,Bench / Role Player
1628389,1629312,B. Adebayo - H. Highsmith,818,2.45,-3.3,-0.85,-0.68,Versatile Scorer,Bench / Role Player
1626162,1630194,K. Oubre Jr. - P. Reed,818,-1.5,0.5,-1,-0.8,Versatile Scorer,Perimeter Scorer
203924,1641739,J. Grant - T. Camara,816,3.1,-0.45,2.65,2.12,Perimeter Scorer,Defensive Wing
1630703,1631133,S. Henderson - J. Walker,816,-1.15,1.5,0.35,0.28,Versatile Scorer,Bench / Role Player
201566,202695,R. Westbrook - K. Leonard,815,4.35,-3.2,1.15,0.92,Versatile Scorer,Elite Playmaker
1630577,1631110,J. Champagnie - J. Sochan,811,1.15,0.2,1.35,1.08,Perimeter Scorer,Versatile Scorer
203083,1629632,A. Drummond - C. White,809,2.55,3.55,6.1,4.88,Perimeter Scorer,Versatile Scorer
1629675,1630183,N. Reid - J. McDaniels,807,0.85,-3.15,-2.3,-1.84,Bench / Role Player,Bench / Role Player
203952,1641764,A. Wiggins - B. Podziemski,806,0.85,-0.4,0.45,0.36,Bench / Role Player,Perimeter Scorer
1629636,1630171,D. Garland - I. Okoro,805,-1.25,0.1,-1.15,-0.92,Versatile Scorer,Bench / Role Player
1629014,1641739,A. Simons - T. Camara,804,1.8,-1.6,0.2,0.16,Versatile Scorer,Defensive Wing
1626179,1628389,T. Rozier - B. Adebayo,799,3.75,-0.25,3.5,2.8,Versatile Scorer,Versatile Scorer
1631094,1641710,P. Banchero - A. Black,792,-1.1,0.05,-1.05,-0.84,Versatile Scorer,Bench / Role Player
1627747,1628378,C. LeVert - D. Mitchell,791,3,-0.7,2.3,1.84,Versatile Scorer,Elite Playmaker
1629028,1641739,D. Ayton - T. Camara,791,3.9,-0.15,3.75,3,Perimeter Scorer,Defensive Wing
203924,1629014,J. Grant - A. Simons,791,-2.3,-0.75,-3.05,-2.44,Perimeter Scorer,Versatile Scorer
1626171,1627736,B. Portis - M. Beasley,790,3.2,-1.8,1.4,1.12,Bench / Role Player,Perimeter Scorer
1628378,1630596,D. Mitchell - E. Mobley,790,-0.55,-2.65,-3.2,-2.56,Elite Playmaker,Two-Way Big
1628374,1641718,L. Markkanen - K. George,789,5.3,-1.3,4,3.2,Perimeter Scorer,Bench / Role Player
203944,1628978,J. Randle - D. DiVincenzo,787,-3.4,1.6,-1.8,-1.44,Versatile Scorer,Perimeter Scorer
202681,1630182,K. Irving - J. Green,784,0.8,3.65,4.45,3.56,Elite Playmaker,Bench / Role Player
1627777,1628386,G. Niang - J. Allen,781,-2.6,0.65,-1.95,-1.56,Bench / Role Player,Two-Way Big
203999,1631128,N. Jokic - C. Braun,780,8.75,0.4,9.15,7.32,Elite Playmaker,Bench / Role Player
204060,1629021,J. Ingles - M. Wagner,779,0.55,0.8,1.35,1.08,Perimeter Scorer,Perimeter Scorer
1631117,1641718,W. Kessler - K. George,774,-1.15,-3.8,-4.95,-3.96,Two-Way Big,Bench / Role Player
203924,1629680,J. Grant - M. Thybulle,773,2,-2.75,-0.75,-0.6,Perimeter Scorer,Perimeter Scorer
1629655,1630166,D. Gafford - D. Avdija,771,-2.9,2.8,-0.1,-0.08,Two-Way Big,Perimeter Scorer
1629628,1630193,R. Barrett - I. Quickley,769,0.75,-1.3,-0.55,-0.44,Perimeter Scorer,Perimeter Scorer
1630191,1631093,I. Stewart - J. Ivey,768,1.2,1.4,2.6,2.08,Perimeter Scorer,Versatile Scorer
204456,1630167,T. McConnell - O. Toppin,765,2.3,-1.8,0.5,0.4,Elite Playmaker,Perimeter Scorer
1631114,1641717,J. Williams - C. Wallace,763,2.75,-5.5,-2.75,-2.2,Elite Playmaker,Bench / Role Player
202681,1629023,K. Irving - P. Washington,762,7.5,0.8,8.3,6.64,Elite Playmaker,Versatile Scorer
203995,1628970,V. Micic - M. Bridges,762,-2.85,-0.65,-3.5,-2.8,Versatile Scorer,Versatile Scorer
1626224,1629640,C. Osman - K. Johnson,760,-2.35,-1.15,-3.5,-2.8,Bench / Role Player,Bench / Role Player
202696,203897,N. Vucevic - Z. LaVine,760,0.5,-2,-1.5,-1.2,Versatile Scorer,Versatile Scorer
1628386,1629731,J. Allen - D. Wade,758,4.2,0.9,5.1,4.08,Two-Way Big,Defensive Wing
203924,1627763,J. Grant - M. Brogdon,758,1.1,1.35,2.45,1.96,Perimeter Scorer,Elite Playmaker
1626168,1628368,T. Lyles - D. Fox,758,2.95,-0.55,2.4,1.92,Defensive Wing,Elite Playmaker
203471,1628969,D. Schröder - M. Bridges,754,1.55,-4.7,-3.15,-2.52,Versatile Scorer,Versatile Scorer
203084,1628370,H. Barnes - M. Monk,754,-4.4,-7.25,-11.65,-9.32,Bench / Role Player,Versatile Scorer
203944,1628404,J. Randle - J. Hart,754,3.8,0.55,4.35,3.48,Versatile Scorer,Defensive Wing
1627734,1631165,D. Sabonis - K. Ellis,752,3.2,-3.6,-0.4,-0.32,Elite Playmaker,Perimeter Scorer
1628978,1630173,D. DiVincenzo - P. Achiuwa,750,0.85,-2.95,-2.1,-1.68,Perimeter Scorer,Bench / Role Player
1628378,1629636,D. Mitchell - D. Garland,750,0.8,-1,-0.2,-0.16,Elite Playmaker,Versatile Scorer
1630167,1631097,O. Toppin - B. Mathurin,748,-1.85,-2.7,-4.55,-3.64,Perimeter Scorer,Bench / Role Player
1630191,1631105,I. Stewart - J. Duren,745,2.45,0.4,2.85,2.28,Perimeter Scorer,Perimeter Scorer
1630224,1641708,J. Green - A. Thompson,745,0.75,2.4,3.15,2.52,Versatile Scorer,Versatile Scorer
201935,1629599,J. Harden - A. Coffey,745,-2.1,2.45,0.35,0.28,Elite Playmaker,Bench / Role Player
1627827,1629661,D. Finney-Smith - C. Johnson,743,1.95,2.15,4.1,3.28,Defensive Wing,Perimeter Scorer
1626167,1628971,M. Turner - B. Brown,743,0.85,7.5,8.35,6.68,Two-Way Big,Versatile Scorer
203501,1630182,T. Hardaway Jr. - J. Green,743,-3.5,-2.8,-6.3,-5.04,Bench / Role Player,Bench / Role Player
202696,1630172,N. Vucevic - P. Williams,742,1.4,0.3,1.7,1.36,Versatile Scorer,Perimeter Scorer
203083,1630245,A. Drummond - A. Dosunmu,740,0.8,-5.15,-4.35,-3.48,Perimeter Scorer,Bench / Role Player
1626179,1628970,T. Rozier - M. Bridges,735,-3.05,-0.3,-3.35,-2.68,Versatile Scorer,Versatile Scorer
1628401,1630573,D. White - S. Hauser,733,3.7,-0.15,3.55,2.84,Perimeter Scorer,Perimeter Scorer
1630191,1641709,I. Stewart - A. Thompson,733,1.9,-2.6,-0.7,-0.56,Perimeter Scorer,Defensive Wing
203109,1627736,J. Crowder - M. Beasley,733,-0.75,0,-0.75,-0.6,Bench / Role Player,Perimeter Scorer
203903,1631117,J. Clarkson - W. Kessler,732,1.05,-2.55,-1.5,-1.2,Versatile Scorer,Two-Way Big
202710,1631170,J. Butler - J. Jaquez Jr.,729,2.45,4.45,6.9,5.52,Elite Playmaker,Versatile Scorer
1629012,1641718,C. Sexton - K. George,727,-2.65,-1.3,-3.95,-3.16,Elite Playmaker,Bench / Role Player
1627739,1629012,K. Dunn - C. Sexton,726,-2.2,4.8,2.6,2.08,Perimeter Scorer,Elite Playmaker
1628436,1630202,L. Kornet - P. Pritchard,726,1.85,1.4,3.25,2.6,Two-Way Big,Perimeter Scorer
1627783,1628384,P. Siakam - O. Anunoby,724,-3.05,-2.2,-5.25,-4.2,Perimeter Scorer,Perimeter Scorer
203076,1629629,A. Davis - C. Reddish,723,-0.55,-2.7,-3.25,-2.6,Two-Way Big,Bench / Role Player
1626167,1630167,M. Turner - O. Toppin,723,2.35,0.4,2.75,2.2,Two-Way Big,Perimeter Scorer
1629028,1630703,D. Ayton - S. Henderson,722,3.05,-2.65,0.4,0.32,Perimeter Scorer,Versatile Scorer
1629622,1629731,M. Strus - D. Wade,722,3.9,0.7,4.6,3.68,Perimeter Scorer,Defensive Wing
1629673,1641731,J. Poole - B. Coulibaly,720,-2.15,-5.8,-7.95,-6.36,Versatile Scorer,Bench / Role Player
1627742,1630530,B. Ingram - T. Murphy III,718,4.6,-2.1,2.5,2,Versatile Scorer,Perimeter Scorer
1629023,1629029,P. Washington - L. Doncic,716,6.8,0.9,7.7,6.16,Versatile Scorer,Elite Playmaker
1631093,1641709,J. Ivey - A. Thompson,715,1.8,-0.4,1.4,1.12,Versatile Scorer,Defensive Wing
1631095,1641708,J. Smith Jr. - A. Thompson,715,1.25,-1.35,-0.1,-0.08,Bench / Role Player,Versatile Scorer
1626181,1628464,N. Powell - D. Theis,715,1.5,1.5,3,2.4,Perimeter Scorer,Bench / Role Player
1628371,1630175,J. Isaac - C. Anthony,713,4.85,1.8,6.65,5.32,Defensive Wing,Versatile Scorer
1626204,1629627,L. Nance Jr. - Z. Williamson,710,-0.9,-3,-3.9,-3.12,Bench / Role Player,Elite Playmaker
201950,1630202,J. Holiday - P. Pritchard,709,2.35,1.42E-14,2.35,1.88,Bench / Role Player,Perimeter Scorer
201950,1630573,J. Holiday - S. Hauser,709,3,-1.05,1.95,1.56,Bench / Role Player,Perimeter Scorer
1631103,1631110,M. Branham - J. Sochan,709,-2.2,-4.9,-7.1,-5.68,Bench / Role Player,Versatile Scorer
202685,1630530,J. Valančiūnas - T. Murphy III,708,3.1,-2.75,0.35,0.28,Bench / Role Player,Perimeter Scorer
203937,1626157,K. Anderson - K. Towns,707,2,-3.6,-1.6,-1.28,Bench / Role Player,Perimeter Scorer
203109,203507,J. Crowder - G. Antetokounmpo,703,3.45,-0.05,3.4,2.72,Bench / Role Player,Elite Playmaker
1626220,1628969,R. O'Neale - M. Bridges,702,-1.25,-3.3,-4.55,-3.64,Defensive Wing,Versatile Scorer
201143,1630573,A. Horford - S. Hauser,700,2.9,-1.6,1.3,1.04,Perimeter Scorer,Perimeter Scorer
203110,1630228,D. Green - J. Kuminga,699,5.25,0.25,5.5,4.4,Perimeter Scorer,Perimeter Scorer
1628973,1630173,J. Brunson - P. Achiuwa,699,4.85,1.7,6.55,5.24,Elite Playmaker,Bench / Role Player
1630169,1631097,T. Haliburton - B. Mathurin,698,-0.85,-2.4,-3.25,-2.6,Elite Playmaker,Bench / Role Player
201572,1626171,B. Lopez - B. Portis,697,4.45,-6,-1.55,-1.24,Two-Way Big,Bench / Role Player
1630583,1631246,S. Aldama - V. Williams Jr.,697,1,-2.7,-1.7,-1.36,Bench / Role Player,Perimeter Scorer
203897,1629632,Z. LaVine - C. White,697,1.45,-1.55,-0.1,-0.08,Versatile Scorer,Versatile Scorer
201142,1629234,K. Durant - D. Eubanks,692,1.1,-1.9,-0.8,-0.64,Elite Playmaker,Bench / Role Player
203501,1629684,T. Hardaway Jr. - G. Williams,692,-2.9,-1.75,-4.65,-3.72,Bench / Role Player,Bench / Role Player
1629023,1641706,P. Washington - B. Miller,688,-2.45,0.35,-2.1,-1.68,Versatile Scorer,Versatile Scorer
101108,1630228,C. Paul - J. Kuminga,687,1.1,-3.2,-2.1,-1.68,Versatile Scorer,Perimeter Scorer
203471,1628384,D. Schroder - O. Anunoby,684,-1.7,0,-1.7,-1.36,Versatile Scorer,Perimeter Scorer
1629652,1630198,L. Dort - I. Joe,682,1,-0.55,0.45,0.36,Perimeter Scorer,Perimeter Scorer
203957,1629029,D. Exum - L. Doncic,679,3.95,3.45,7.4,5.92,Perimeter Scorer,Elite Playmaker
203952,1630228,A. Wiggins - J. Kuminga,674,2.05,-3.1,-1.05,-0.84,Bench / Role Player,Perimeter Scorer
201572,1626192,B. Lopez - P. Connaughton,673,4.1,-3.5,0.6,0.48,Two-Way Big,Bench / Role Player
1626196,1631170,J. Richardson - J. Jaquez Jr.,673,-1.85,-1.4,-3.25,-2.6,Bench / Role Player,Versatile Scorer
1628384,1630567,O. Anunoby - S. Barnes,673,0.7,-0.3,0.4,0.32,Perimeter Scorer,Elite Playmaker
1629021,1630532,M. Wagner - F. Wagner,672,1,2.1,3.1,2.48,Perimeter Scorer,Versatile Scorer
201143,1630202,A. Horford - P. Pritchard,671,2.85,-0.95,1.9,1.52,Perimeter Scorer,Perimeter Scorer
1628374,1631117,L. Markkanen - W. Kessler,671,3.65,-2.3,1.35,1.08,Perimeter Scorer,Two-Way Big
1628971,1630169,B. Brown - T. Haliburton,669,-2,9.8,7.8,6.24,Versatile Scorer,Elite Playmaker
1626157,1629675,K. Towns - N. Reid,669,1.2,-0.6,0.6,0.48,Perimeter Scorer,Bench / Role Player
201587,1626162,N. Batum - K. Oubre Jr.,669,-0.65,-2.05,-2.7,-2.16,Perimeter Scorer,Versatile Scorer
201144,1629638,M. Conley - N. Alexander-Walker,664,5.35,0.9,6.25,5,Perimeter Scorer,Perimeter Scorer
203924,1630703,J. Grant - S. Henderson,663,-2.65,-2.55,-5.2,-4.16,Perimeter Scorer,Versatile Scorer
1628389,1631107,B. Adebayo - N. Jovic,662,1.7,2.65,4.35,3.48,Versatile Scorer,Perimeter Scorer
1627739,1628374,K. Dunn - L. Markkanen,661,-0.55,6.2,5.65,4.52,Perimeter Scorer,Perimeter Scorer
1631105,1641709,J. Duren - A. Thompson,660,5.25,-2.5,2.75,2.2,Perimeter Scorer,Defensive Wing
202696,1628470,N. Vucevic - T. Craig,658,-0.95,-3.45,-4.4,-3.52,Versatile Scorer,Bench / Role Player
1627751,1629018,J. Poeltl - G. Trent Jr.,657,3.6,-0.15,3.45,2.76,Two-Way Big,Perimeter Scorer
1628970,1628998,M. Bridges - C. Martin,657,0.95,-1.45,-0.5,-0.4,Versatile Scorer,Versatile Scorer
1629048,1630591,G. Bitadze - J. Suggs,656,-1.75,0.95,-0.8,-0.64,Two-Way Big,Perimeter Scorer
200768,202710,K. Lowry - J. Butler,655,-0.75,1.9,1.15,0.92,Bench / Role Player,Elite Playmaker
203471,1629651,D. Schröder - N. Claxton,653,2.75,-4.4,-1.65,-1.32,Versatile Scorer,Two-Way Big
1629312,1631170,H. Highsmith - J. Jaquez Jr.,653,2,-3.3,-1.3,-1.04,Bench / Role Player,Versatile Scorer
1627747,1630596,C. LeVert - E. Mobley,651,2.65,-3.35,-0.7,-0.56,Versatile Scorer,Two-Way Big
1629661,1630560,C. Johnson - C. Thomas,650,-3.2,-2.6,-5.8,-4.64,Perimeter Scorer,Versatile Scorer
1630598,1631096,A. Wiggins - C. Holmgren,649,-0.8,-1.3,-2.1,-1.68,Perimeter Scorer,Two-Way Big
1628991,1629723,J. Jackson Jr. - J. Konchar,647,0.85,0.55,1.4,1.12,Two-Way Big,Defensive Wing
1629680,1631133,M. Thybulle - J. Walker,646,-0.6,4.4,3.8,3.04,Perimeter Scorer,Bench / Role Player
203915,1630560,S. Dinwiddie - C. Thomas,646,-4.45,-3.55,-8,-6.4,Versatile Scorer,Versatile Scorer
203954,1629001,J. Embiid - D. Melton,644,0.95,4.2,5.15,4.12,Elite Playmaker,Perimeter Scorer
1629638,1630183,N. Alexander-Walker - J. McDaniels,643,0.65,-3.05,-2.4,-1.92,Perimeter Scorer,Bench / Role Player
203468,1626204,C. McCollum - L. Nance Jr.,642,0.7,-0.8,-0.1,-0.08,Perimeter Scorer,Bench / Role Player
203924,1631101,J. Grant - S. Sharpe,641,1.55,-2.6,-1.05,-0.84,Perimeter Scorer,Versatile Scorer
201567,1631170,K. Love - J. Jaquez Jr.,641,3.9,4.3,8.2,6.56,Defensive Wing,Versatile Scorer
201566,201935,R. Westbrook - J. Harden,641,-2.1,-1,-3.1,-2.48,Versatile Scorer,Elite Playmaker
202711,1631093,B. Bogdanovic - J. Ivey,638,-4.7,3.1,-1.6,-1.28,Bench / Role Player,Versatile Scorer
202710,1626179,J. Butler - T. Rozier,638,2.35,1.1,3.45,2.76,Elite Playmaker,Versatile Scorer
203999,1631212,N. Jokic - P. Watson,637,6.85,-3.4,3.45,2.76,Elite Playmaker,Bench / Role Player
1626220,1630560,R. O'Neale - C. Thomas,637,-1.75,-3.05,-4.8,-3.84,Defensive Wing,Versatile Scorer
1628384,1628973,O. Anunoby - J. Brunson,636,8.2,5.3,13.5,10.8,Perimeter Scorer,Elite Playmaker
1628970,1629023,M. Bridges - P. Washington,635,-0.65,-1.4,-2.05,-1.64,Versatile Scorer,Versatile Scorer
1630581,1641717,J. Giddey - C. Wallace,634,-1.65,-2.35,-4,-3.2,Versatile Scorer,Bench / Role Player
201587,203954,N. Batum - J. Embiid,633,3.5,6.5,10,8,Perimeter Scorer,Elite Playmaker
202687,1630217,B. Biyombo - D. Bane,632,-2.55,1.3,-1.25,-1,Bench / Role Player,Elite Playmaker
1626224,1630200,C. Osman - T. Jones,632,-1.4,-2.65,-4.05,-3.24,Bench / Role Player,Defensive Wing
1628436,1630573,L. Kornet - S. Hauser,632,0.5,-0.05,0.45,0.36,Two-Way Big,Perimeter Scorer
202691,1631218,K. Thompson - T. Jackson-Davis,630,-2.85,-1.75,-4.6,-3.68,Bench / Role Player,Two-Way Big
1626181,1627826,N. Powell - I. Zubac,630,2,-3.05,-1.05,-0.84,Perimeter Scorer,Two-Way Big
1627832,1641708,F. VanVleet - A. Thompson,629,6.25,1.4,7.65,6.12,Elite Playmaker,Versatile Scorer
203083,1627936,A. Drummond - A. Caruso,627,4.55,2.3,6.85,5.48,Perimeter Scorer,Perimeter Scorer
1628380,1630200,Z. Collins - T. Jones,627,2.45,-4.75,-2.3,-1.84,Bench / Role Player,Defensive Wing
201942,1628470,D. DeRozan - T. Craig,625,-5,-0.55,-5.55,-4.44,Elite Playmaker,Bench / Role Player
202710,1629312,J. Butler - H. Highsmith,625,2.35,1.55,3.9,3.12,Elite Playmaker,Bench / Role Player
1629631,1630552,D. Hunter - J. Johnson,624,2.25,-1.3,0.95,0.76,Perimeter Scorer,Perimeter Scorer
202710,1629639,J. Butler - T. Herro,624,-0.8,-2.95,-3.75,-3,Elite Playmaker,Versatile Scorer
1630168,1630552,O. Okongwu - J. Johnson,623,3.8,-0.7,3.1,2.48,Two-Way Big,Perimeter Scorer
203952,1626172,A. Wiggins - K. Looney,622,-1.65,-5.05,-6.7,-5.36,Bench / Role Player,Bench / Role Player
203482,203903,K. Olynyk - J. Clarkson,622,2.8,0.2,3,2.4,Perimeter Scorer,Versatile Scorer
1629027,1629631,T. Young - D. Hunter,622,-3.4,-0.45,-3.85,-3.08,Elite Playmaker,Perimeter Scorer
201569,203078,E. Gordon - B. Beal,621,1.3,-3.7,-2.4,-1.92,Perimeter Scorer,Perimeter Scorer
1629684,1641706,G. Williams - B. Miller,621,2.25,-3.75,-1.5,-1.2,Bench / Role Player,Versatile Scorer
202685,1630700,J. Valančiūnas - D. Daniels,621,-0.55,1.95,1.4,1.12,Bench / Role Player,Versatile Scorer
1629028,1629680,D. Ayton - M. Thybulle,620,1.8,0.15,1.95,1.56,Perimeter Scorer,Perimeter Scorer
1628381,1631323,J. Collins - S. Fontecchio,620,-3.6,0.5,-3.1,-2.48,Bench / Role Player,Perimeter Scorer
1626204,1630529,L. Nance Jr. - H. Jones,620,2.4,-3.85,-1.45,-1.16,Bench / Role Player,Perimeter Scorer
1627741,1630174,B. Hield - A. Nesmith,619,-1.15,3.2,2.05,1.64,Perimeter Scorer,Perimeter Scorer
1627832,1630256,F. VanVleet - J. Tate,619,2.8,-0.85,1.95,1.56,Elite Playmaker,Defensive Wing
203110,1641764,D. Green - B. Podziemski,618,2.35,-0.05,2.3,1.84,Perimeter Scorer,Perimeter Scorer
201569,1629234,E. Gordon - D. Eubanks,618,0.85,-3.55,-2.7,-2.16,Perimeter Scorer,Bench / Role Player
1631099,1631165,K. Murray - K. Ellis,618,1.3,-4.6,-3.3,-2.64,Perimeter Scorer,Perimeter Scorer
1628467,1629029,M. Kleber - L. Doncic,618,3.65,1.55,5.2,4.16,Defensive Wing,Elite Playmaker
1630703,1641871,S. Henderson - D. Reath,618,-4.3,2.35,-1.95,-1.56,Versatile Scorer,Perimeter Scorer
1630173,1630540,P. Achiuwa - M. McBride,617,-1.65,-6.8,-8.45,-6.76,Bench / Role Player,Bench / Role Player
203501,203957,T. Hardaway Jr. - D. Exum,617,2.25,1.5,3.75,3,Bench / Role Player,Perimeter Scorer
1629028,1631133,D. Ayton - J. Walker,616,-2,-5.15,-7.15,-5.72,Perimeter Scorer,Bench / Role Player
101108,1641764,C. Paul - B. Podziemski,614,3.8,-1,2.8,2.24,Versatile Scorer,Perimeter Scorer
1630558,1631099,D. Mitchell - K. Murray,614,2.55,-0.35,2.2,1.76,Bench / Role Player,Perimeter Scorer
