OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,DREB_PCT_ADJUSTED,BLK,STL,TS_PCT,FG3_PCT,PIE_ADJUSTED,PLAYER_NAME,TEAM_ABBREVIATION,SEASON,COMPOSITE_SCORE_NORM,SALARY,VORPD,CLUSTER,ARCHETYPE,PCA_X,PCA_Y
2.987499999999997,0.3062500000000057,0.135875,-0.001375,0.3,0.7,0.519,0.338,0.0135624999999999,Cole Anthony,ORL,2021-22,42.52,4360426.0,4.8037,3,Perimeter Playmaker,0.287299128161789,1.4484739699783178
4.706666666666664,-0.63333333333334,-0.1076,-0.0487333333333333,0.3,0.5,0.586,0.35,-0.0303999999999999,Corey Kispert,WAS,2021-22,31.64,10162469.0,0.9905,5,3-and-D Wing,-0.9025366151930144,-0.2280343994059074
1.2333333333333345,0.2266666666666736,0.0603999999999999,-0.033,0.3,0.6,0.579,0.414,-0.0043333333333333,Cory Joseph,DET,2021-22,36.74,925258.0,16.3911,5,3-and-D Wing,-0.3330413565091898,0.930368628567667
2.4833333333333343,-0.4000000000000057,0.1679166666666667,-0.03525,0.3,1.0,0.544,0.34,0.0185,D'Angelo Russell,MIN,2021-22,44.79,4134071.0,5.6158,3,Perimeter Playmaker,0.5466461471276461,2.20767710973446
-1.953333333333319,-5.493333333333339,0.0529333333333333,-0.0636666666666666,0.0,0.3,0.61,0.415,-0.0142666666666666,D.J. Augustin,LAL,2021-22,26.87,925258.0,5.7238,5,3-and-D Wing,-1.404796581007359,0.8039163996066553
-3.9466666666666574,3.6133333333333297,0.0673999999999999,-0.0292666666666666,0.0,0.6,0.5622052505966587,0.269,-0.0274666666666666,Daishen Nix,HOU,2021-22,25.35,925258.0,4.081,2,Defensive Specialist,-1.538625845358227,0.1644333955461579
-2.7533333333333303,3.5066666666666606,0.0621333333333333,-0.0067333333333333,0.2,0.4,0.463,0.255,-0.0185333333333333,Dalano Banton,TOR,2021-22,23.58,925258.0,2.168,2,Defensive Specialist,-1.7416182903055983,0.0051721325179084
-1.2733333333333263,-1.1866666666666674,-0.0202666666666666,0.0144666666666666,0.8,0.5,0.701,0.345,0.0164666666666666,Damian Jones,SAC,2021-22,52.16,925258.0,33.0567,6,Stretch Big,1.2635873104738802,-1.1879853132232294
7.790000000000006,-0.5249999999999915,0.15165,-0.0315,0.4,0.6,0.55,0.324,0.038,Damian Lillard,POR,2021-22,51.8,26630108.0,1.135,3,Perimeter Playmaker,1.2648310560330631,1.847152733291871
-0.1333333333333399,-1.36666666666666,-0.0950666666666666,-0.0005999999999999,0.1,0.6,0.561,0.337,-0.0197999999999999,Damion Lee,GSW,2021-22,29.72,925258.0,8.804,5,3-and-D Wing,-1.1061268745623178,-0.4393401522508448
0.3066666666666577,-3.2333333333333343,-0.1006,0.0362666666666666,1.4,0.4,0.708,0.0,0.0245999999999999,Daniel Gafford,WAS,2021-22,63.11,10461577.0,3.9703,4,Rim Protector,2.368008261001616,-3.461976223033694
-6.6076923076922895,-2.9307692307692434,-0.0747692307692307,0.0232307692307692,0.7,0.4,0.595,0.308,-0.0119230769230769,Daniel Theis,BOS,2021-22,33.53,925258.0,12.9218,0,Bench / Fringe Player,-0.729098897293486,-1.7759328550319975
1.7090909090909037,-0.5454545454545467,-0.0546363636363636,0.0259090909090909,0.2,0.4,0.579,0.381,0.001,Danilo Gallinari,ATL,2021-22,38.02,925258.0,17.7745,6,Stretch Big,-0.2284695263898915,-0.4535740922337951
1.2083333333333286,0.6333333333333258,-0.0819166666666666,-0.0478333333333333,0.6,1.0,0.561,0.38,-0.0419999999999999,Danny Green,PHI,2021-22,31.3,925258.0,10.5117,5,3-and-D Wing,-0.9094347081379104,0.214065782978773
-4.299999999999997,2.839999999999989,-0.0494666666666666,-0.0142666666666666,0.4,0.5,0.555,0.376,-0.0276,Danuel House Jr.,UTA,2021-22,25.56,925258.0,4.308,0,Bench / Fringe Player,-1.5366102037429998,-0.7129539603171329
-0.8450000000000131,-3.3499999999999943,-0.0463,0.0343,1.0,0.8,0.515,0.297,0.0039,Darius Bazley,OKC,2021-22,43.6,925258.0,23.8053,6,Stretch Big,0.3585544775889323,-0.660519439535005
4.691666666666649,1.73333333333332,0.2095,-0.0566666666666666,0.1,1.3,0.576,0.383,0.03275,Darius Garland,CLE,2021-22,50.55,28684771.0,1.0102,3,Perimeter Playmaker,1.1891026708152184,3.312418163746367
-0.8999999999999915,0.71875,-0.0626249999999999,-0.033375,0.3,0.6,0.444,0.243,-0.04525,David Duke Jr.,BKN,2021-22,17.85,925258.0,0.0,0,Bench / Fringe Player,-2.359629069035284,-0.2466873569972681
-1.4466666666666583,-1.286666666666676,-0.0556,0.0467333333333333,0.4,0.6,0.567,0.306,0.0125333333333333,David Nwaba,HOU,2021-22,41.44,925258.0,21.4708,6,Stretch Big,0.1291921157037232,-0.8713511023031733
