ON_OFF_DIFF,INFLUENCE_SCORE,TS_PCT,OFF_RATING_ADJUSTED,DEF_RATING_ADJUSTED,AST_PCT_ADJUSTED,FG3_PCT,STL,BLK,PLAYER_NAME,PLAYER_ID,TEAM_ABBREVIATION,SEASON,SALARY,W_PCT,SEASON_WEIGHT,IS_SHOOTER,PC1,PC2,PC3,COMPOSITE_SCORE,COMPOSITE_SCORE_NORM,VAR,VORPD
4.0992818426381215,0.0976067548216474,0.5674811326839966,1.2703717245582031,2.2424375380865214,-0.08707446678854357,0.33096190577626305,0.6,0.9,Chris Boucher,1628449,TOR,2021-22,1669826.0,0.6,0.2,1,-0.14028261887272614,-0.9322502633320687,2.2162595619839034,0.1751266199000273,38.75,18.2,10.8993
7.979763492198616,0.13488822127218553,0.5864705272703719,1.3761647361647247,1.7453796653796758,0.02494997854997855,0.36387796174707393,1.0,0.2,Franz Wagner,1630532,ORL,2022-23,30925749.0,0.413,0.35,1,1.8876133320215998,0.10100470492240281,1.302295604188529,1.2254288192754224,56.97,40.086,1.2962
-5.291706156767035,0.09959670960190123,0.5723948827695473,0.2018815716657436,-0.47946873270613527,0.022396236856668514,0.3629696439596624,1.1,0.6,Bruce Brown,1628971,DEN,2022-23,1836802.0,0.663,0.35,1,-0.09664113230053786,0.6319003528807489,-0.6008022301380609,0.00046819726973557074,35.72,18.836,10.2548
4.257865220944552,0.14910329463350327,0.5964131785340131,-0.18773520522570633,0.4402066881154378,0.026671346397582132,0.36049064960629923,0.8,0.3,Pascal Siakam,1627783,IND,2023-24,40079866.0,0.475,0.45,1,1.205602372977426,0.2683205458526136,0.2365382952510323,0.7041132752723801,47.93,30.802,0.7685
-0.2550422797399383,0.09552986461309156,0.5619403800770091,-1.0592074592074672,-1.6140304140304083,-0.021184149184149178,0.3556638247355925,0.5,0.2,Max Strus,1629622,MIA,2022-23,12747656.0,0.525,0.35,1,-1.165021264757668,0.365266294469587,-0.32914246308531914,-0.5199672046958268,26.69,9.806000000000001,0.7692
2.9915156887205914,0.09625182598096667,0.6416788398731111,2.5677597955707006,0.6837521294718844,-0.04466524701873935,0.36358621528090723,0.7,1.3,Onyeka Okongwu,1630168,ATL,2022-23,11998583.0,0.513,0.35,0,1.5674313551922907,-2.5310066922517542,0.04181460065661671,0.005818258644583796,35.81,18.926000000000002,1.5774
-6.498797021461791,0.16082506159245308,0.550770758878264,-0.07878787878787775,-2.012121212121208,0.09327272727272727,0.35400204248366013,0.9,0.6,Paolo Banchero,1631094,ORL,2023-24,13493053.0,0.575,0.45,1,0.24460996990118872,2.4435555929224346,-1.35885653643813,0.5186807006644881,44.71,27.582,2.0442
0.006965128416663777,0.07807776885319055,0.5576983489513611,-2.284039574388654,1.6218032480866196,0.020610416277767395,0.3470529049634475,0.6,0.2,Davion Mitchell,1630558,SAC,2022-23,9278904.0,0.588,0.35,1,-1.3581360235239863,0.48077657688266373,1.3440160859211068,-0.18780627553420776,32.46,15.576,1.6786
-5.047898096693294,0.10610068441044786,0.5704337871529455,-0.436977152899826,-1.6282601054481596,-0.05347768014059755,0.36378580793182563,0.5,0.3,Shaedon Sharpe,1631101,POR,2022-23,6719193.0,0.4,0.35,1,-1.3677131899572648,-0.01407520158776535,-1.2061500872694229,-0.9316251944189672,19.55,2.6660000000000004,0.3968
1.2347161642770181,0.1413456604380484,0.6424802747184017,1.4094542201014026,-0.9396361467342579,-0.025919176856546374,0.3609711021505376,0.5,0.3,Moritz Wagner,1629021,ORL,2023-24,4399497.0,0.575,0.45,1,0.9619592759673039,-0.9989764866754407,-1.1517365339981807,-0.10731281640714829,33.85,16.722,3.8009
-1.0591758385350398,0.11621449367731453,0.6084528464780865,0.1486139445577818,-2.247785911436454,-0.02860818432737309,0.37994763513513513,0.5,0.2,Corey Kispert,1630557,WAS,2023-24,12296593.0,0.188,0.45,1,-0.09291000068312502,-0.7080117686441507,-1.831512195035426,-0.6786866452898994,23.94,6.812000000000001,0.554
1.5680350477613285,0.08171851829056974,0.5921631760186212,4.432029117379424,-2.7865332120109207,-0.05627115559599637,0.38232551682358584,1.1,0.5,Dorian Finney-Smith,1627827,DAL,2021-22,9235303.0,0.638,0.2,1,1.2302652749574916,-0.9218505721595929,-1.2941076320074532,0.009118395316402073,35.87,15.319999999999997,1.6589
-4.2955902969437245,0.09702099034435614,0.5544056591106066,0.48252404410039074,-1.532723434201257,0.12239080459770113,0.3696128168081392,1.0,0.1,Tyus Jones,1626145,MEM,2022-23,5599339.0,0.638,0.35,1,0.022024786429030704,2.012640814310601,-0.9281564823804479,0.38683715560018866,42.42,25.536,4.5605
-4.037910003071372,0.11171887950662135,0.5558153209284644,1.62677322677323,-3.44805194805195,-0.016326673326673324,0.38076855895196504,1.0,0.3,Evan Fournier,203095,NYK,2021-22,925258.0,0.45,0.2,1,-0.017469779454087453,0.7846095173003126,-1.9861060447732253,-0.23960720969614027,31.56,11.009999999999998,11.8994
-0.47496617136346747,0.08607191164658633,0.6104390896921017,-1.2348993288590662,1.667114093959723,-0.05469574944071587,0.39612808101205677,0.4,0.3,Sam Hauser,1630573,BOS,2022-23,8034767.0,0.688,0.35,1,-0.6235174066154632,-2.2312931868997965,-0.42003070732815206,-1.0494429254286644,17.51,0.6260000000000012,0.0779
4.847479051217256,0.13155972866314836,0.587320217246198,2.158452326116992,-1.3735605711653596,-0.0025508982035928164,0.34186914038939425,0.9,0.8,Miles Bridges,1628970,CHA,2021-22,18179731.0,0.513,0.2,1,1.4815154428979371,0.2578545302796747,0.26101571503685594,0.8371947344359026,50.23,29.679999999999996,1.6326
-4.927696022662425,0.0967413170799151,0.5286410769394267,0.7247572366595663,-2.800884737507335,-0.07277770584789915,0.3314542362589798,0.5,0.9,Jabari Smith Jr.,1631095,HOU,2022-23,9879147.0,0.266,0.35,1,-1.7538343251289887,0.7787175507885382,-0.39822389098285416,-0.6927556012640955,23.7,6.815999999999999,0.6899
5.1191684069462955,0.09381256519225105,0.6013625973862247,1.2488404548080936,0.5326807627143627,-0.07019548717546936,0.38317657261291305,0.9,1.0,Jaden McDaniels,1630183,MIN,2022-23,19512179.0,0.519,0.35,1,1.221814981734039,-2.148817326452069,0.2463802725075225,0.0025203600063534587,35.76,18.875999999999998,0.9674
3.0698750742982983,0.07466594617550339,0.5572085535485327,-0.017057712817117748,1.876348409881629,0.001137180854473733,0.37165205540002944,0.7,0.6,Royce O'Neale,1626220,PHX,2023-24,8908981.0,0.481,0.45,1,-0.1150022748124198,-0.6504913490616911,1.299290840526889,0.05657544893782912,36.69,19.561999999999998,2.1958
