Player Name,Team,Season,Archetype,Composite Score,Salary,Value Per Dollar (VORPD),Offensive Rating (Adjusted),Defensive Rating (Adjusted),ON/OFF Differential,Influence Score,True Shooting %,Blocks Per Game,Steals Per Game,Assist % (Adjusted),Three-Point %,Is Real Shooter,Salary ($M),Rank
Jeremy Sochan,SAS,2023-24,Versatile Scorer,43.41,6929078.0,2.5911,0.2857142857142776,-0.8642857142857139,-0.6620525661640095,0.0978130141246991,0.5230642466561449,0.5,0.8,-0.0229999999999999,0.308,1,6.93,185
Precious Achiuwa,NYK,2023-24,Bench / Role Player,33.73,1857922.0,4.4534,-3.0230769230769283,0.5230769230769283,-3.907550683742592,0.0872714247821144,0.552350789760218,0.9,0.6,-0.0439230769230769,0.268,1,1.86,291
Jayson Tatum,BOS,2023-24,Elite Playmaker,56.87,47625828.0,0.6596,1.75,-1.328571428571422,-2.699728767385193,0.1779736773339708,0.6012624234255773,0.6,1.0,0.0774285714285714,0.376,1,47.63,69
Jonas Valančiūnas,NOP,2021-22,Perimeter Scorer,51.22,7559132.0,3.4083,3.0733333333333377,0.1733333333333178,4.477989066732052,0.1450510169263174,0.609458054312258,0.8,0.6,-0.0051333333333333,0.361,1,7.56,108
Dejounte Murray,ATL,2022-23,Versatile Scorer,63.63,24637973.0,1.5494,3.362499999999997,-2.1312500000000085,-3.2975558878545987,0.1299437561259213,0.54369772437624,0.3,1.5,0.12225,0.344,1,24.64,38
Josh Christopher,HOU,2021-22,Versatile Scorer,46.57,925258.0,22.8196,-1.4466666666666583,-1.4866666666666646,-0.7520525661640098,0.1107977885117073,0.5404770171302798,0.2,0.9,0.0294,0.296,1,0.93,154
Clint Capela,ATL,2021-22,Two-Way Big,41.59,4872168.0,3.3115,2.309090909090898,-1.2454545454545496,5.092449316257408,0.0887617073874673,0.5957161569628684,1.3,0.7,-0.0786363636363636,0.3409974093264248,0,4.87,198
Paul George,LAC,2023-24,Elite Playmaker,77.63,45460959.0,1.1477,6.026666666666671,2.0533333333333417,13.67247013270544,0.1607517596735929,0.6089081805817913,0.5,1.5,0.0233333333333333,0.413,1,45.46,13
JaVale McGee,PHX,2021-22,Two-Way Big,30.29,1606256.0,3.0095,-1.5214285714285722,1.671428571428578,-4.419728767385193,0.134632148068582,0.6291221872363647,1.1,0.3,-0.0970714285714285,0.3409974093264248,0,1.61,329
Luguentz Dort,OKC,2022-23,Versatile Scorer,47.19,14576057.0,1.4911,2.4294117647058755,-1.899999999999992,-0.2520057291559404,0.1013185289618207,0.522260458566086,0.3,1.0,-0.0300588235294117,0.33,1,14.58,136
DeMar DeRozan,CHI,2022-23,Elite Playmaker,59.35,19653679.0,1.7246,0.5545454545454618,-1.0,-0.7397808085052697,0.1605792753564519,0.5903649829281322,0.5,1.1,0.0973636363636363,0.324,1,19.65,59
Julian Champagnie,SAS,2023-24,Perimeter Scorer,38.5,2639698.0,4.9415,1.2857142857142776,0.6357142857142861,4.300172354486661,0.0799985770215329,0.5714184072966636,0.6,0.6,-0.091,0.365,1,2.64,237
Corey Kispert,WAS,2022-23,Bench / Role Player,23.78,11178680.0,0.0,0.1076923076923179,-2.2153846153846075,-2.5797964208412925,0.0890287811972092,0.6404948287569008,0.1,0.4,-0.1032307692307692,0.424,1,11.18,350
Jonathan Kuminga,GSW,2023-24,Perimeter Scorer,46.95,20941225.0,1.0264,0.4642857142857082,0.6714285714285779,1.7824493162574082,0.1409221076220828,0.5946080490383243,0.5,0.7,-0.0382142857142857,0.321,1,20.94,148
Coby White,CHI,2022-23,Perimeter Scorer,49.06,10309894.0,2.2895,2.354545454545459,-0.3999999999999915,4.45021919149473,0.0973832630792712,0.5728427239957132,0.1,0.7,0.0343636363636363,0.372,1,10.31,123
Justin Holiday,SAC,2021-22,Bench / Role Player,38.72,925258.0,14.3355,0.826666666666668,-1.586666666666673,-1.229812033177316,0.0852637789561734,0.5465626856164962,0.4,0.8,-0.0402666666666666,0.367,1,0.93,241
Karl-Anthony Towns,MIN,2021-22,Elite Playmaker,60.05,38644482.0,0.8952,4.88333333333334,-2.200000000000003,4.832459724481424,0.1717523190263594,0.6314423493616155,1.1,1.0,0.0249166666666666,0.41,1,38.64,63
Scottie Barnes,TOR,2021-22,Versatile Scorer,49.24,28114408.0,0.846,0.8466666666666782,0.2066666666666492,-3.1497651961692466,0.1034884653355841,0.553414253131466,0.7,1.1,0.0151333333333333,0.301,1,28.11,122
Brandon Miller,CHA,2023-24,Versatile Scorer,46.25,10531339.0,1.9745,2.594117647058823,-3.8176470588235247,0.6679474338359903,0.1303845772210727,0.5548279881747776,0.6,0.9,-0.037235294117647,0.373,1,10.53,154
Trey Lyles,SAC,2022-23,Bench / Role Player,34.2,1017781.0,8.5912,-1.1727272727272862,1.681818181818187,0.5302348038307536,0.104173300555904,0.5986971296316325,0.4,0.4,-0.0722727272727272,0.363,1,1.02,272
Walker Kessler,UTA,2022-23,Two-Way Big,39.74,3902690.0,3.66,3.866666666666674,2.026666666666671,5.537989066732052,0.0869125321697847,0.6685579397675749,2.3,0.4,-0.0853333333333333,0.3503689839572192,0,3.9,206
De'Aaron Fox,SAC,2023-24,Elite Playmaker,81.65,32641292.0,1.7216,1.899999999999992,0.7999999999999972,7.282454520369416,0.1703174154161699,0.5677247180538997,0.4,2.0,0.0962727272727272,0.369,1,32.64,8
Daniel Gafford,DAL,2023-24,Two-Way Big,38.62,12658514.0,1.0399,-2.174999999999997,-1.8500000000000083,4.517978658508037,0.1006246128594068,0.693962847306254,2.1,0.9,-0.0604166666666666,0.3558647214854111,0,12.66,235
Nikola Jokić,DEN,2021-22,Elite Playmaker,94.49,40158680.0,1.719,5.6000000000000085,1.6769230769230743,14.19246492859343,0.2011121753426189,0.6508484638919706,0.9,1.5,0.2346923076923077,0.337,1,40.16,1
Kevon Looney,GSW,2023-24,Bench / Role Player,31.18,7039195.0,0.8132,0.7642857142857196,-1.1285714285714192,-1.8597651961692463,0.066251531975559,0.602286654323264,0.4,0.4,-0.0132142857142857,0.3558647214854111,0,7.04,306
Caris LeVert,CLE,2022-23,Versatile Scorer,44.21,11281868.0,1.6623,-0.4909090909090992,-0.2454545454545496,-4.0297599920572384,0.1008484832814403,0.5510846080953026,0.3,1.0,0.027090909090909,0.392,1,11.28,165
Kevin Huerter,ATL,2021-22,Perimeter Scorer,46.41,13082913.0,1.6016,2.1090909090909093,-0.4454545454545524,5.422449316257408,0.0961133842387911,0.5687182499336755,0.4,0.7,-0.0156363636363636,0.389,1,13.08,158
Kevin Love,CLE,2021-22,Bench / Role Player,40.15,3017835.0,4.8691,-0.0083333333333399,1.23333333333332,-1.827555887854599,0.1407164475267377,0.5887717469737982,0.2,0.4,-0.0155,0.392,1,3.02,218
Damion Lee,PHX,2022-23,Bench / Role Player,32.52,1017781.0,6.9406,-2.117647058823536,2.7764705882352985,1.1524493162574083,0.0928930673208297,0.5993101117472884,0.1,0.4,-0.0616470588235294,0.445,1,1.02,293
Jarred Vanderbilt,MIN,2021-22,Perimeter Scorer,46.99,8414618.0,2.5591,3.4833333333333343,-1.1000000000000083,4.270229599718746,0.0645223071784351,0.5974287701706961,0.6,1.3,-0.0860833333333333,0.3409974093264248,0,8.41,145
Andre Drummond,BKN,2021-22,Versatile Scorer,49.51,3635946.0,6.6156,0.6000000000000085,1.5187499999999972,-1.4564330193052482,0.1033425492572744,0.5709533108136711,0.9,1.1,0.001375,0.3409974093264248,0,3.64,118
Aaron Gordon,DEN,2023-24,Perimeter Scorer,54.75,20098181.0,1.4575,5.24545454545455,0.4636363636363683,6.770252150870778,0.1046588399088778,0.6014875856832058,0.6,0.8,-0.0109090909090909,0.29,1,20.1,75
Damian Lillard,MIL,2023-24,Elite Playmaker,74.63,32222445.0,1.5261,4.066666666666677,1.8733333333333209,10.982471867409442,0.1612337993150035,0.588444523047458,0.2,1.0,0.1330666666666666,0.354,1,32.22,16
Tyus Jones,MEM,2021-22,Versatile Scorer,56.48,5090325.0,6.0947,0.8714285714285808,1.5642857142857167,2.4047019921721207,0.0898514273051614,0.5478745567387895,0.0,0.9,0.1442857142857142,0.39,1,5.09,77
Tobias Harris,PHI,2021-22,Perimeter Scorer,46.56,19368064.0,1.0896,2.9083333333333314,-0.8666666666666742,0.6157971054574298,0.1210200653107105,0.565514323881825,0.6,0.6,0.0110833333333333,0.367,1,19.37,155
Clint Capela,ATL,2023-24,Two-Way Big,41.86,5895326.0,2.7825,1.846666666666664,0.9333333333333372,3.196876606406717,0.0980487358346413,0.5871181786505468,1.5,0.6,-0.0682666666666666,0.3558647214854111,0,5.9,199
Nikola Vučević,CHI,2021-22,Versatile Scorer,49.16,15621101.0,1.5174,0.4312500000000057,-2.424999999999997,-4.354213302766586,0.1308720952676367,0.5363610461788392,1.0,1.0,0.0404375,0.314,1,15.62,123
Aaron Nesmith,IND,2022-23,Bench / Role Player,34.37,8798961.0,1.0131,2.030769230769224,-3.276923076923069,-3.995353518355962,0.0954336773268712,0.5680576031361382,0.5,0.8,-0.0818461538461538,0.366,1,8.8,271
Trae Young,ATL,2022-23,Elite Playmaker,78.7,37110898.0,1.4347,4.962500000000006,-1.3312499999999972,0.9635565724707362,0.1794457919825038,0.5733092395607152,0.1,1.1,0.29725,0.335,1,37.11,7
Precious Achiuwa,TOR,2021-22,Defensive Wing,37.22,1535472.0,7.6615,-0.6533333333333218,1.906666666666652,-0.6719779738918994,0.0926547529648231,0.5147486275823506,0.6,0.5,-0.0628666666666666,0.359,1,1.54,257
Giannis Antetokounmpo,MIL,2023-24,Elite Playmaker,83.1,47625828.0,1.2104,4.466666666666669,1.0733333333333237,9.925797105457429,0.2053530544719382,0.6417282952248071,1.1,1.2,0.1630666666666667,0.274,1,47.63,6
Mason Plumlee,CHA,2021-22,Bench / Role Player,39.83,2197644.0,6.5406,-1.461538461538467,1.1846153846153982,-0.5964382234172562,0.0690315860525708,0.5900135560048786,0.7,0.8,0.009,0.3409974093264248,0,2.2,224
Terry Rozier,CHA,2021-22,Versatile Scorer,57.08,19374525.0,1.6322,1.3384615384615302,-1.2153846153846075,1.1835565724707362,0.1283839641751261,0.5655681241194983,0.3,1.3,0.041,0.374,1,19.37,72
RJ Barrett,NYK,2022-23,Versatile Scorer,33.33,22161669.0,0.3553,2.3333333333333286,-4.326666666666668,-10.606438223417255,0.1372447430079482,0.5361122773747976,0.2,0.4,-0.0160666666666666,0.31,1,22.16,285
P.J. Washington,DAL,2023-24,Versatile Scorer,43.22,12452489.0,1.4265,-3.2750000000000057,-1.4500000000000028,3.65464648164404,0.1004487883789394,0.5429664236699431,0.8,1.0,-0.0564166666666666,0.32,1,12.45,189
Russell Westbrook,LAC,2022-23,Versatile Scorer,65.06,1836802.0,21.5614,2.588235294117638,-0.2588235294117567,-2.130893268830605,0.1386634866297532,0.5212913031193729,0.5,1.0,0.1940588235294117,0.311,1,1.84,34
Derrick White,BOS,2023-24,Perimeter Scorer,52.18,24725172.0,1.0808,2.450000000000003,-0.7285714285714278,-0.438612837651853,0.1108197800575998,0.6055725686207643,1.2,1.0,0.0754285714285714,0.396,1,24.73,93
P.J. Washington,CHA,2022-23,Versatile Scorer,42.41,11320403.0,1.4976,0.9500000000000028,-2.7071428571428555,-1.7098137678813188,0.1093085802525827,0.5465429012629138,1.1,0.9,-0.0359285714285714,0.348,1,11.32,188
Juan Toscano-Anderson,GSW,2021-22,Versatile Scorer,36.38,925258.0,11.8064,0.36666666666666,-1.7666666666666655,-5.43529800782788,0.0808518660398535,0.5614712919434276,0.2,0.7,0.0129333333333333,0.322,1,0.93,267
Jaden Hardy,DAL,2023-24,Bench / Role Player,25.4,5279396.0,0.0,-7.975000000000008,-0.3500000000000085,-11.181983178003907,0.1263344369780921,0.5308169620928243,0.1,0.3,0.0265833333333333,0.362,1,5.28,357
Patrick Beverley,MIL,2023-24,Bench / Role Player,35.22,4500000.0,2.1698,-4.633333333333326,2.0733333333333235,-6.004208098654577,0.077444557945024,0.5492521840072626,0.4,0.6,0.0540666666666666,0.337,1,4.5,273
Devonte' Graham,SAS,2022-23,Versatile Scorer,42.24,1017781.0,16.4908,-0.0105263157894768,2.7473684210526272,-4.883128597705291,0.0921100924725248,0.5582429846819689,0.2,0.6,0.055157894736842,0.352,1,1.02,189
De'Aaron Fox,SAC,2022-23,Elite Playmaker,63.29,29673792.0,1.275,2.4272727272727224,-2.818181818181813,-0.161983178003907,0.1718449411247044,0.5966838233496681,0.3,1.1,0.1357272727272727,0.324,1,29.67,40
Draymond Green,GSW,2022-23,Defensive Wing,64.58,20711840.0,1.889,2.0153846153846047,3.538461538461533,11.085786697233416,0.0758774697444702,0.5881974398796145,0.8,1.0,0.1099999999999999,0.305,1,20.71,36
Andrew Wiggins,GSW,2021-22,Perimeter Scorer,46.64,20523618.0,1.0322,1.7666666666666655,-0.2666666666666657,-0.5997530532412286,0.1255032222014059,0.5602822419705621,0.7,1.0,-0.0580666666666666,0.393,1,20.52,152
Isaiah Joe,OKC,2022-23,Perimeter Scorer,46.73,9888703.0,2.1513,4.729411764705873,-0.0,4.549106731169395,0.1044976115050216,0.61469183238248,0.1,0.7,-0.0330588235294117,0.409,1,9.89,143
Dillon Brooks,MEM,2022-23,Versatile Scorer,50.22,16897293.0,1.4656,0.4071428571428583,1.171428571428578,1.7780220261081006,0.108024028052005,0.5047851778131075,0.2,0.9,-0.015,0.326,1,16.9,112
De'Anthony Melton,MEM,2021-22,Versatile Scorer,55.75,2240413.0,13.5216,-0.1285714285714192,0.664285714285711,0.7302521508707789,0.1096555055789534,0.5349049052631877,0.5,1.4,0.0162857142857142,0.374,1,2.24,81
Fred VanVleet,HOU,2023-24,Elite Playmaker,69.04,21997484.0,1.9813,2.299999999999997,-1.5499999999999972,6.233556572470736,0.1103718179704196,0.5689268967547406,0.8,1.4,0.1770833333333333,0.387,1,22.0,23
Malik Monk,SAC,2023-24,Versatile Scorer,49.64,16540013.0,1.4622,0.5,-2.0,-4.030875921790579,0.1397058236407852,0.5656106220274705,0.5,0.6,0.1422727272727272,0.35,1,16.54,124
Cedi Osman,SAS,2023-24,Bench / Role Player,21.08,4000000.0,0.0,-1.8142857142857167,-5.064285714285717,-8.293165026489346,0.0866830114201203,0.593719256302194,0.2,0.5,-0.0529999999999999,0.389,1,4.0,379
AJ Griffin,ATL,2022-23,Perimeter Scorer,43.66,1017781.0,17.886,2.6624999999999943,1.2687499999999972,3.2957693501933893,0.1003662226268871,0.5768173714188918,0.2,0.6,-0.0467499999999999,0.39,1,1.02,175
Bruce Brown,BKN,2021-22,Perimeter Scorer,42.84,1669826.0,10.4107,0.1000000000000085,-0.6812500000000057,-1.407555887854599,0.0835215519695211,0.5720654244487748,0.7,1.1,-0.0146249999999999,0.404,1,1.67,184
Obi Toppin,NYK,2021-22,Defensive Wing,53.31,10180649.0,2.736,3.171428571428578,4.321428571428569,11.241319508892047,0.1233225135250275,0.6015732367074516,0.5,0.3,-0.0287857142857142,0.308,1,10.18,94
Aaron Nesmith,IND,2023-24,Perimeter Scorer,40.01,9678893.0,1.5037,1.4769230769230717,0.8230769230769255,0.9268991575587502,0.098010238324067,0.6203179640763735,0.7,0.9,-0.0903076923076923,0.419,1,9.68,222
Bobby Portis,MIL,2021-22,Perimeter Scorer,50.08,9777607.0,2.5184,2.8499999999999943,0.6714285714285779,8.938023760812102,0.1179295920789524,0.5697081742944563,0.7,0.7,-0.0694285714285714,0.393,1,9.78,115
John Konchar,MEM,2021-22,Bench / Role Player,27.41,4483122.0,0.4359,-2.4285714285714164,0.0642857142857167,-3.847526397886556,0.0577777673415967,0.5956470859958426,0.3,0.6,-0.0317142857142857,0.413,1,4.48,356
Jevon Carter,CHI,2023-24,Defensive Wing,46.24,6758088.0,3.0754,-1.7307692307692264,5.023076923076928,4.77799427084406,0.0858747515801264,0.5111592355959905,0.2,0.5,-0.005076923076923,0.329,1,6.76,155
James Harden,LAC,2023-24,Elite Playmaker,67.83,34476826.0,1.2291,5.726666666666674,-1.0466666666666669,2.618023760812103,0.1224753292576738,0.6063135111766031,0.8,1.1,0.2043333333333333,0.381,1,34.48,27
Donte DiVincenzo,GSW,2022-23,Perimeter Scorer,51.63,9590868.0,2.7291,-0.6846153846153982,2.138461538461541,2.219124078209421,0.0860437883708747,0.5893410162388685,0.1,1.3,0.0179999999999999,0.397,1,9.59,98
Jaden McDaniels,MIN,2023-24,Bench / Role Player,29.98,21463476.0,0.2108,0.818181818181813,-3.954545454545453,-6.217526397886555,0.0892024951538362,0.5718108663707449,0.6,0.9,-0.116090909090909,0.337,1,21.46,318
Julius Randle,NYK,2021-22,Versatile Scorer,45.7,22444112.0,0.902,0.2714285714285722,-3.278571428571425,-10.608680491107954,0.1436064712936874,0.5147185351028224,0.5,0.7,0.1172142857142857,0.308,1,22.44,162
Anthony Edwards,MIN,2021-22,Elite Playmaker,64.31,33123841.0,1.173,2.5833333333333286,-1.2000000000000028,3.5468939534467423,0.1467820997051079,0.5602370217752213,0.6,1.5,0.0209166666666666,0.357,1,33.12,45
Grayson Allen,MIL,2022-23,Perimeter Scorer,42.52,13498406.0,1.2641,1.3214285714285836,0.4428571428571359,2.359153568177464,0.0864248842593542,0.6043698199954846,0.2,0.9,-0.0471428571428571,0.399,1,13.5,186
John Konchar,MEM,2022-23,Defensive Wing,47.74,4931418.0,4.5188,1.607142857142847,2.171428571428578,4.525798840161432,0.0552979651252826,0.5529796512528262,0.3,1.1,-0.05,0.339,1,4.93,133
Jakob Poeltl,TOR,2022-23,Two-Way Big,47.03,15598158.0,1.3831,-0.0066666666666606,-3.3866666666666703,4.152414622177357,0.1122349378794428,0.6235274326635716,1.2,0.9,0.0224666666666666,0.3503689839572192,0,15.6,140
Alperen Sengun,HOU,2021-22,Versatile Scorer,46.92,925258.0,23.1979,-1.9466666666666583,-1.9866666666666648,-1.1709401058386744,0.1186128853525055,0.5542658194042316,0.9,0.8,0.0524,0.248,1,0.93,148
Jabari Walker,POR,2023-24,Bench / Role Player,37.33,2019706.0,5.8791,1.1157894736842024,-1.44736842105263,0.8690598941613257,0.0878671601745147,0.5526236488963193,0.3,0.6,-0.0744210526315789,0.295,1,2.02,250
Daniel Gafford,WAS,2021-22,Two-Way Big,24.73,10461577.0,0.0,0.3066666666666577,-3.2333333333333343,-4.74868569521996,0.1070361135159168,0.6689757094744803,1.4,0.4,-0.1006,0.3409974093264248,0,10.46,369
Mitchell Robinson,NYK,2021-22,Two-Way Big,27.61,9420406.0,0.2287,1.3714285714285666,-2.878571428571433,-5.168680491107952,0.0740999568903246,0.6736359717302236,1.8,0.8,-0.1017857142857142,0.3409974093264248,0,9.42,353
Josh Okogie,PHX,2022-23,Defensive Wing,45.46,1836802.0,10.8907,0.6823529411764753,2.076470588235296,2.0646690327960715,0.0944709950839298,0.5429367533559185,0.5,0.8,-0.0496470588235294,0.335,1,1.84,154
Mike Conley,UTA,2021-22,Elite Playmaker,63.99,8362583.0,4.6079,-1.2000000000000028,3.4399999999999835,3.023573919510762,0.1152289459586823,0.5704403265281303,0.3,1.3,0.1445333333333333,0.408,1,8.36,47
Franz Wagner,ORL,2023-24,Versatile Scorer,61.68,34018448.0,1.0648,0.5071428571428527,1.3285714285714365,5.033573919510762,0.1437559379319845,0.5750237517279381,0.4,1.1,0.0389285714285714,0.281,1,34.02,46
Paolo Banchero,ORL,2022-23,Versatile Scorer,48.11,12266367.0,1.8468,1.4399999999999835,-3.1199999999999903,-4.336460774569289,0.1453995315172093,0.5345571011662106,0.5,0.8,0.0337333333333333,0.298,1,12.27,129
Davion Mitchell,SAC,2023-24,Bench / Role Player,26.18,10206832.0,0.0709,-5.200000000000003,1.0,-5.613100842441249,0.0825245460497599,0.5613914697262581,0.0,0.2,0.0202727272727272,0.361,1,10.21,348
Dillon Brooks,HOU,2023-24,Bench / Role Player,37.22,18587091.0,0.6329,1.2999999999999972,-3.549999999999997,-3.219780808505269,0.0973754145702339,0.5532694009672385,0.1,0.9,-0.0609166666666666,0.359,1,18.59,254
John Collins,ATL,2022-23,Two-Way Big,39.13,21261490.0,0.6431,4.0625,-1.9312500000000057,-1.3564434275292638,0.0991308030260577,0.590064303726534,1.0,0.6,-0.06475,0.292,1,21.26,215
D'Angelo Russell,LAL,2022-23,Elite Playmaker,59.79,4547463.0,7.5501,1.1599999999999966,0.1333333333333399,1.128006413772077,0.1352415269394265,0.6010734530641177,0.4,1.0,0.1509333333333333,0.396,1,4.55,58
Isaiah Stewart,DET,2021-22,Bench / Role Player,26.79,10907838.0,0.1223,-1.4666666666666686,-0.1733333333333178,-2.976486795129328,0.0796119915813218,0.5528610526480682,1.1,0.3,-0.0896,0.326,1,10.91,363
Jalen Williams,OKC,2023-24,Elite Playmaker,58.04,5790615.0,5.627,2.6214285714285808,1.7142857142857082,0.3591500987694591,0.1426786933066933,0.6149943677012643,0.6,1.1,0.062,0.427,1,5.79,62
Matisse Thybulle,POR,2022-23,Defensive Wing,43.96,9238909.0,2.0028,-1.4599999999999935,6.013333333333335,0.965781493121407,0.0572156881728095,0.5609381193412704,0.5,1.2,-0.0885333333333333,0.365,1,9.24,169
Cody Martin,CHA,2021-22,Perimeter Scorer,41.37,925258.0,17.1995,1.138461538461527,-2.2153846153846075,-1.5475437449265808,0.0689551640811455,0.5746263673428799,0.5,1.2,-0.032,0.384,1,0.93,201
Victor Wembanyama,SAS,2023-24,Two-Way Big,68.86,11770308.0,3.6876,0.0857142857142889,2.935714285714284,6.17906336356933,0.1766372820804648,0.5661451348732847,3.6,1.2,0.0289999999999999,0.325,1,11.77,25
T.J. McConnell,IND,2023-24,Elite Playmaker,65.2,8974973.0,4.4283,0.9769230769230716,0.6230769230769226,0.3902313344227484,0.1336968382541618,0.5838289880094404,0.1,1.0,0.2486923076923077,0.409,1,8.97,34
Mo Bamba,ORL,2021-22,Two-Way Big,33.36,925258.0,8.5425,-0.9125000000000084,0.1062500000000028,-1.200936636430669,0.0982824956235701,0.5781323271974714,1.7,0.5,-0.072125,0.381,1,0.93,296
Pascal Siakam,TOR,2022-23,Elite Playmaker,62.84,36436108.0,1.026,3.193333333333328,-1.1866666666666674,2.569106731169396,0.1528590750429116,0.5661447223811542,0.5,0.9,0.1204666666666666,0.324,1,36.44,42
Nic Claxton,BKN,2023-24,Two-Way Big,31.12,22307448.0,0.2539,-1.7199999999999849,-0.5466666666666669,-5.203137271225304,0.0964045392480721,0.6179778156927701,2.1,0.6,-0.0447333333333333,0.3558647214854111,0,22.31,309
Quentin Grimes,NYK,2022-23,Perimeter Scorer,42.22,6992142.0,2.3975,5.633333333333326,-2.026666666666671,2.35245625507342,0.0866872405721092,0.6104735251556991,0.4,0.7,-0.0440666666666666,0.386,1,6.99,190
Gary Trent Jr.,TOR,2023-24,Perimeter Scorer,50.36,3253080.0,7.6555,4.26428571428572,-1.3714285714285808,3.050187966822684,0.1076595914632606,0.5521004690423624,0.1,1.1,-0.0582142857142857,0.393,1,3.25,114
Devin Vassell,SAS,2021-22,Perimeter Scorer,48.55,19634109.0,1.1762,1.0384615384615472,-0.6538461538461604,2.481312570076038,0.1000284826750303,0.5436330580164691,0.6,1.1,-0.0417692307692307,0.361,1,19.63,128
Marcus Smart,BOS,2021-22,Versatile Scorer,69.72,14486231.0,3.0556,3.4923076923077048,0.2692307692307594,3.960250416166776,0.0973475919484722,0.543841295801521,0.3,1.7,0.1022307692307692,0.331,1,14.49,26
Nemanja Bjelica,GSW,2021-22,Bench / Role Player,42.23,925258.0,18.129,-0.2333333333333342,1.13333333333334,-2.0075246631825534,0.0996976524616183,0.5697008712092477,0.4,0.6,0.0369333333333333,0.362,1,0.93,192
Montrezl Harrell,CHA,2021-22,Perimeter Scorer,45.28,925258.0,21.4254,-0.3615384615384727,2.2846153846153925,6.751331651820065,0.1296691218282477,0.65489455468812,0.6,0.4,-0.0169999999999999,0.3409974093264248,0,0.93,164
Tim Hardaway Jr.,DAL,2022-23,Perimeter Scorer,49.51,1836802.0,13.0956,4.707142857142856,-0.4785714285714277,6.313556572470736,0.1120258117822581,0.5573423471754139,0.2,0.7,-0.0520714285714285,0.385,1,1.84,118
Payton Pritchard,BOS,2021-22,Bench / Role Player,32.75,5259136.0,1.3869,-1.6076923076922895,-1.7307692307692406,-8.021974504483895,0.10322970504676,0.5734983613708889,0.1,0.4,0.0792307692307692,0.412,1,5.26,302
Will Barton,DEN,2021-22,Versatile Scorer,46.73,925258.0,22.9925,0.8000000000000114,0.1769230769230745,-1.0375437449265807,0.1127581614549562,0.5500398119753963,0.4,0.8,0.0176923076923077,0.365,1,0.93,151
Gary Payton II,GSW,2021-22,Perimeter Scorer,49.52,1669826.0,14.4111,1.1666666666666572,2.833333333333343,3.400250416166776,0.0900626696465563,0.6433047831896879,0.3,1.4,-0.0910666666666666,0.358,1,1.67,117
Andrew Wiggins,GSW,2023-24,Bench / Role Player,31.14,24833588.0,0.2289,0.2642857142857195,-3.4285714285714164,-6.234218506878593,0.1130994335874873,0.5490263766382882,0.6,0.6,-0.0742142857142857,0.358,1,24.83,307
LeBron James,LAL,2023-24,Elite Playmaker,79.19,46306597.0,1.1604,4.515384615384619,-0.2923076923076877,8.10245625507342,0.1779011673202338,0.624214622176259,0.5,1.3,0.2038461538461538,0.41,1,46.31,11
Drew Eubanks,POR,2021-22,Bench / Role Player,23.81,1669826.0,0.0,-2.1099999999999994,-1.625,-8.82093663643067,0.1053535174842147,0.6161024414281564,0.6,0.4,-0.06235,0.3409974093264248,0,1.67,376
Marcus Sasser,DET,2023-24,Versatile Scorer,49.89,2540023.0,9.6196,0.4900000000000091,-0.5499999999999972,1.4068193611746318,0.1071585625329673,0.5495310899126532,0.2,0.6,0.11545,0.375,1,2.54,118
Alex Caruso,CHI,2023-24,Perimeter Scorer,59.41,15927938.0,2.1317,-0.8307692307692207,3.0230769230769283,3.2168818105187245,0.0882974711005451,0.6047771993188027,1.0,1.7,0.0329230769230769,0.408,1,15.93,54
Robert Covington,LAC,2021-22,Perimeter Scorer,57.67,925258.0,34.8162,2.935714285714297,-0.5500000000000114,10.296881810518723,0.0763437118036983,0.5697291925649132,1.3,1.5,-0.0604285714285714,0.378,1,0.93,70
Bam Adebayo,MIA,2023-24,Versatile Scorer,51.78,32641292.0,0.8065,-1.40625,1.1437499999999972,-3.719768665577252,0.1422464705162711,0.5758966417662801,0.9,1.1,0.043625,0.357,1,32.64,100
Jalen Johnson,ATL,2022-23,Defensive Wing,41.99,23997167.0,0.689,0.1624999999999943,2.46875,0.7602191914947303,0.0875230402287114,0.5610451296712272,0.5,0.5,-0.0107499999999999,0.288,1,24.0,191
Toumani Camara,POR,2023-24,Defensive Wing,50.87,1954852.0,13.0005,0.9157894736842138,3.55263157894737,9.702397275137333,0.0742569857717986,0.5541566102373034,0.5,0.9,-0.0644210526315789,0.337,1,1.95,109
Tyrese Maxey,PHI,2023-24,Elite Playmaker,66.34,33399888.0,1.2241,4.268749999999997,-2.0250000000000057,5.706907831078762,0.1564862685967646,0.5732097750797239,0.5,1.0,0.1205625,0.373,1,33.4,30
Tobias Harris,PHI,2023-24,Perimeter Scorer,52.02,23435368.0,1.1335,2.96875,-1.2250000000000083,2.3624579897774214,0.1169058130671506,0.5758907047642888,0.7,1.0,-0.0004374999999999,0.353,1,23.44,97
Chuma Okeke,ORL,2021-22,Versatile Scorer,49.38,925258.0,25.8566,-2.4125000000000085,2.3062500000000057,-0.2087082463719933,0.081675222688854,0.5136806458418492,0.6,1.4,-0.041125,0.318,1,0.93,120
Jaden McDaniels,MIN,2021-22,Bench / Role Player,30.61,17738402.0,0.2906,-2.11666666666666,0.0999999999999943,-5.004211568062583,0.0826896562600787,0.5549641359736825,0.8,0.7,-0.0890833333333333,0.317,1,17.74,324
