PLAYER_A_ID,PLAYER_B_ID,Player Pair,Shared Minutes,Defensive Synergy,Offensive Synergy,Net Synergy,Scaled Net Synergy,Player A Archetype,Player B Archetype
201587,1629001,N. Batum - D. Melton,384.0,2.25,8.299999999999997,10.549999999999995,8.44,Perimeter Scorer,Perimeter Scorer
1628988,1641715,A. Holiday - C. Whitmore,384.0,-3.300000000000012,-1.6499999999999917,-4.950000000000003,-3.96,Defensive Wing,Bench / Role Player
1627742,1630631,B. Ingram - J. Alvarado,384.0,4.6000000000000085,1.0500000000000114,5.65000000000002,4.52,Elite Playmaker,Defensive Wing
1629111,1641708,J. Landale - A. Thompson,383.0,1.2999999999999972,1.5499999999999972,2.8499999999999943,2.28,Defensive Wing,Versatile Scorer
1627884,1629023,D. Jones Jr. - P. Washington,382.0,14.849999999999994,0.3999999999999915,15.249999999999986,12.2,Defensive Wing,Versatile Scorer
203939,1630182,D. Powell - J. Green,382.0,-5.5,-1.1000000000000083,-6.6000000000000085,-5.28,Bench / Role Player,Bench / Role Player
1630167,1630543,O. Toppin - I. Jackson,381.0,3.3500000000000085,-0.3499999999999943,3.000000000000014,2.4,Perimeter Scorer,Two-Way Big
1630533,1631246,Z. Williams - V. Williams Jr.,381.0,4.200000000000003,-2.6500000000000057,1.5499999999999972,1.24,Bench / Role Player,Perimeter Scorer
1627832,1629111,F. VanVleet - J. Landale,380.0,3.1499999999999915,4.349999999999994,7.499999999999986,6.0,Elite Playmaker,Defensive Wing
202711,1630540,B. Bogdanovic - M. McBride,380.0,1.8499999999999943,-6.25,-4.400000000000006,-3.52,Bench / Role Player,Bench / Role Player
203897,1627936,Z. LaVine - A. Caruso,380.0,4.849999999999994,-3.6000000000000085,1.2499999999999858,1.0,Versatile Scorer,Perimeter Scorer
1627763,1629014,M. Brogdon - A. Simons,380.0,-0.9000000000000057,0.8999999999999915,-1.4210854715202004e-14,-0.0,Elite Playmaker,Elite Playmaker
203967,1630541,D. Šarić - M. Moody,379.0,2.25,-2.700000000000003,-0.4500000000000028,-0.36,Bench / Role Player,Defensive Wing
1630208,1631121,N. Richards - B. McGowens,378.0,-2.75,-2.799999999999997,-5.549999999999997,-4.44,Two-Way Big,Bench / Role Player
201976,1626171,P. Beverley - B. Portis,378.0,1.1999999999999886,-4.200000000000017,-3.0000000000000284,-2.4,Bench / Role Player,Bench / Role Player
1628467,1630182,M. Kleber - J. Green,378.0,0.5499999999999972,0.7000000000000028,1.25,1.0,Defensive Wing,Bench / Role Player
203903,1631323,J. Clarkson - S. Fontecchio,378.0,1.6999999999999886,0.4500000000000028,2.1499999999999915,1.72,Versatile Scorer,Perimeter Scorer
204001,1630202,K. Porzingis - P. Pritchard,378.0,-3.0999999999999943,-2.5,-5.599999999999994,-4.48,Two-Way Big,Perimeter Scorer
1629639,1631107,T. Herro - N. Jovic,378.0,0.7000000000000028,4.250000000000014,4.950000000000017,3.96,Bench / Role Player,Perimeter Scorer
1630165,1631093,K. Hayes - J. Ivey,377.0,0.9500000000000028,-2.299999999999997,-1.3499999999999943,-1.08,Versatile Scorer,Versatile Scorer
1628973,1630193,J. Brunson - I. Quickley,377.0,3.700000000000003,4.0,7.700000000000003,6.16,Elite Playmaker,Perimeter Scorer
203078,1626220,B. Beal - R. O'Neale,376.0,2.800000000000012,-0.7000000000000028,2.1000000000000085,1.68,Perimeter Scorer,Defensive Wing
1627884,1629655,D. Jones Jr. - D. Gafford,375.0,12.75,1.3499999999999943,14.099999999999994,11.28,Defensive Wing,Two-Way Big
1628978,1630579,D. DiVincenzo - J. Sims,375.0,1.9500000000000028,1.75,3.700000000000003,2.96,Perimeter Scorer,Bench / Role Player
203482,1631117,K. Olynyk - W. Kessler,375.0,7.950000000000003,-2.1500000000000057,5.799999999999997,4.64,Perimeter Scorer,Two-Way Big
1628415,1628988,D. Brooks - A. Holiday,375.0,3.0999999999999943,-0.1499999999999914,2.950000000000003,2.36,Bench / Role Player,Defensive Wing
202711,1628404,B. Bogdanovic - J. Hart,374.0,2.8499999999999943,-9.850000000000009,-7.000000000000014,-5.6,Bench / Role Player,Defensive Wing
1630578,1641708,A. Sengun - A. Thompson,374.0,1.8499999999999943,-6.150000000000006,-4.300000000000011,-3.44,Elite Playmaker,Versatile Scorer
1628370,1631165,M. Monk - K. Ellis,374.0,1.6499999999999917,0.2999999999999829,1.9499999999999744,1.56,Versatile Scorer,Perimeter Scorer
201976,203954,P. Beverley - J. Embiid,373.0,9.75,-6.25,3.5,2.8,Bench / Role Player,Elite Playmaker
1628365,1630175,M. Fultz - C. Anthony,372.0,6.400000000000006,-3.0999999999999943,3.300000000000012,2.64,Versatile Scorer,Versatile Scorer
1630217,1630533,D. Bane - Z. Williams,372.0,-1.0999999999999943,-1.8499999999999943,-2.9499999999999886,-2.36,Elite Playmaker,Bench / Role Player
1627826,1629599,I. Zubac - A. Coffey,372.0,-4.599999999999994,-3.049999999999997,-7.649999999999991,-6.12,Two-Way Big,Bench / Role Player
1630537,1631099,C. Duarte - K. Murray,371.0,1.9500000000000028,0.5999999999999943,2.549999999999997,2.04,Bench / Role Player,Perimeter Scorer
1630198,1630598,I. Joe - A. Wiggins,370.0,4.150000000000006,-7.5,-3.3499999999999943,-2.68,Perimeter Scorer,Perimeter Scorer
1627777,1641854,G. Niang - C. Porter Jr.,369.0,0.5500000000000114,-3.950000000000017,-3.4000000000000057,-2.72,Bench / Role Player,Bench / Role Player
1628969,1630570,M. Bridges - T. Watford,369.0,-0.8500000000000085,-3.799999999999997,-4.650000000000006,-3.72,Versatile Scorer,Bench / Role Player
1629011,1629656,M. Robinson - Q. Grimes,368.0,2.8500000000000085,-5.499999999999986,-2.6499999999999773,-2.12,Bench / Role Player,Defensive Wing
1629162,1629675,J. McLaughlin - N. Reid,368.0,1.5999999999999943,-0.6999999999999886,0.9000000000000057,0.72,Defensive Wing,Bench / Role Player
1631124,1631128,J. Strawther - C. Braun,368.0,-3.950000000000003,-6.599999999999994,-10.549999999999995,-8.44,Bench / Role Player,Bench / Role Player
201567,1629130,K. Love - D. Robinson,367.0,4.699999999999989,-2.5,2.1999999999999886,1.76,Defensive Wing,Bench / Role Player
1630534,1641711,O. Agbaji - G. Dick,367.0,-5.149999999999992,0.2000000000000028,-4.949999999999989,-3.96,Bench / Role Player,Bench / Role Player
202330,1628970,G. Hayward - M. Bridges,367.0,2.049999999999997,-0.7000000000000028,1.3499999999999943,1.08,Bench / Role Player,Versatile Scorer
1626153,1630557,D. Wright - C. Kispert,367.0,3.6500000000000057,-2.799999999999997,0.8500000000000085,0.68,Defensive Wing,Bench / Role Player
1630217,1631246,D. Bane - V. Williams Jr.,367.0,1.1000000000000083,2.5999999999999943,3.700000000000003,2.96,Elite Playmaker,Perimeter Scorer
1627741,1630188,B. Hield - J. Smith,367.0,-3.75,-1.9000000000000057,-5.650000000000006,-4.52,Bench / Role Player,Bench / Role Player
201942,1631207,D. DeRozan - D. Terry,366.0,5.650000000000006,2.3999999999999915,8.049999999999997,6.44,Elite Playmaker,Defensive Wing
203482,1630193,K. Olynyk - I. Quickley,366.0,1.1500000000000057,-8.350000000000009,-7.200000000000003,-5.76,Perimeter Scorer,Perimeter Scorer
1631105,1631204,J. Duren - M. Sasser,364.0,-3.050000000000012,-9.550000000000011,-12.600000000000025,-10.08,Perimeter Scorer,Versatile Scorer
1626224,1631104,C. Osman - B. Wesley,363.0,0.8000000000000114,-0.3999999999999915,0.4000000000000199,0.32,Bench / Role Player,Bench / Role Player
1629026,1631114,K. Williams - J. Williams,363.0,4.800000000000011,-6.25,-1.4499999999999886,-1.16,Defensive Wing,Perimeter Scorer
1626192,1631260,P. Connaughton - A. Green,362.0,1.4000000000000057,0.3500000000000085,1.7500000000000142,1.4,Bench / Role Player,Bench / Role Player
201567,1628997,K. Love - C. Martin,362.0,6.75,2.450000000000003,9.200000000000005,7.36,Defensive Wing,Versatile Scorer
203915,1629060,S. Dinwiddie - R. Hachimura,362.0,-5.650000000000006,6.150000000000006,0.5,0.4,Versatile Scorer,Perimeter Scorer
1630163,1641706,L. Ball - B. Miller,361.0,0.5500000000000114,3.25,3.8000000000000114,3.04,Elite Playmaker,Perimeter Scorer
1628374,1629659,L. Markkanen - T. Horton-Tucker,359.0,3.4000000000000057,1.1500000000000057,4.550000000000011,3.64,Perimeter Scorer,Versatile Scorer
1627827,1630549,D. Finney-Smith - D. Sharpe,359.0,4.699999999999989,-2.4000000000000057,2.299999999999983,1.84,Defensive Wing,Defensive Wing
1630625,1630703,D. Banton - S. Henderson,359.0,-6.349999999999994,-8.5,-14.849999999999994,-11.88,Versatile Scorer,Versatile Scorer
1628971,1629018,B. Brown - G. Trent Jr.,359.0,-3.799999999999983,-6.75,-10.549999999999985,-8.44,Versatile Scorer,Perimeter Scorer
203926,1630200,D. McDermott - T. Jones,358.0,2.1499999999999915,-2.1500000000000057,-1.4210854715202004e-14,-0.0,Bench / Role Player,Defensive Wing
1630175,1641710,C. Anthony - A. Black,358.0,-1.4500000000000028,-3.700000000000003,-5.150000000000006,-4.12,Versatile Scorer,Bench / Role Player
1629018,1630534,G. Trent Jr. - O. Agbaji,358.0,2.200000000000003,-4.5,-2.299999999999997,-1.84,Perimeter Scorer,Bench / Role Player
1629162,1629638,J. McLaughlin - N. Alexander-Walker,358.0,5.200000000000003,2.300000000000012,7.500000000000014,6.0,Defensive Wing,Perimeter Scorer
202681,203939,K. Irving - D. Powell,358.0,-3.4000000000000057,7.25,3.8499999999999934,3.08,Elite Playmaker,Bench / Role Player
202691,1630541,K. Thompson - M. Moody,358.0,2.950000000000003,-4.549999999999997,-1.5999999999999943,-1.28,Bench / Role Player,Defensive Wing
1629013,1641731,L. Shamet - B. Coulibaly,358.0,1.8000000000000114,-2.6499999999999915,-0.8499999999999801,-0.68,Bench / Role Player,Bench / Role Player
1629022,1629651,L. Walker IV - N. Claxton,358.0,-3.250000000000014,-4.849999999999994,-8.100000000000009,-6.48,Perimeter Scorer,Two-Way Big
1626162,1630231,K. Oubre Jr. - K. Martin,357.0,1.5499999999999972,0.1999999999999886,1.7499999999999858,1.4,Versatile Scorer,Bench / Role Player
1629029,1630702,L. Doncic - J. Hardy,357.0,-1.8499999999999943,1.9500000000000028,0.1000000000000085,0.08,Elite Playmaker,Bench / Role Player
1627827,1628372,D. Finney-Smith - D. Smith Jr.,357.0,6.550000000000011,-5.150000000000006,1.4000000000000057,1.12,Defensive Wing,Defensive Wing
1629004,1630202,S. Mykhailiuk - P. Pritchard,356.0,1.8000000000000114,0.3500000000000085,2.15000000000002,1.72,Defensive Wing,Perimeter Scorer
1628370,1628426,M. Monk - A. Vezenkov,356.0,3.4499999999999886,3.4499999999999886,6.899999999999977,5.52,Versatile Scorer,Bench / Role Player
203992,1628981,B. Bogdanovic - B. Fernando,355.0,3.850000000000009,-1.6000000000000083,2.25,1.8,Perimeter Scorer,Bench / Role Player
202692,1631093,A. Burks - J. Ivey,354.0,2.299999999999997,-0.25,2.049999999999997,1.64,Bench / Role Player,Versatile Scorer
203076,1629020,A. Davis - J. Vanderbilt,353.0,2.4000000000000057,0.5499999999999972,2.950000000000003,2.36,Two-Way Big,Defensive Wing
1628978,1629628,D. DiVincenzo - R. Barrett,353.0,-5.149999999999992,1.4500000000000028,-3.6999999999999886,-2.96,Perimeter Scorer,Perimeter Scorer
203095,1630164,E. Fournier - J. Wiseman,353.0,2.8500000000000085,-2.8999999999999915,-0.0499999999999829,-0.04,Bench / Role Player,Bench / Role Player
1629060,1629637,R. Hachimura - J. Hayes,353.0,7.350000000000008,0.4500000000000028,7.800000000000011,6.24,Perimeter Scorer,Bench / Role Player
1627936,1628975,A. Caruso - J. Carter,352.0,6.0,-0.8500000000000085,5.149999999999992,4.12,Perimeter Scorer,Defensive Wing
1630529,1630631,H. Jones - J. Alvarado,352.0,6.699999999999989,3.1500000000000057,9.849999999999994,7.88,Perimeter Scorer,Defensive Wing
1630245,1631207,A. Dosunmu - D. Terry,352.0,3.000000000000014,-3.049999999999997,-0.0499999999999829,-0.04,Bench / Role Player,Defensive Wing
203083,1628470,A. Drummond - T. Craig,351.0,1.6499999999999917,-3.050000000000012,-1.40000000000002,-1.12,Perimeter Scorer,Bench / Role Player
1627832,1641715,F. VanVleet - C. Whitmore,351.0,5.699999999999989,3.700000000000003,9.399999999999991,7.52,Elite Playmaker,Bench / Role Player
1629026,1630598,K. Williams - A. Wiggins,351.0,-1.5500000000000114,-3.4000000000000057,-4.950000000000017,-3.96,Defensive Wing,Perimeter Scorer
1629027,1629726,T. Young - G. Mathews,351.0,4.249999999999986,3.300000000000012,7.549999999999997,6.04,Elite Playmaker,Bench / Role Player
1626179,1631170,T. Rozier - J. Jaquez Jr.,350.0,1.200000000000017,-4.150000000000006,-2.9499999999999886,-2.36,Versatile Scorer,Versatile Scorer
1626204,1641722,L. Nance Jr. - J. Hawkins,350.0,2.3499999999999943,-4.750000000000014,-2.40000000000002,-1.92,Bench / Role Player,Bench / Role Player
1630230,1630529,N. Marshall - H. Jones,349.0,10.100000000000009,0.0,10.100000000000009,8.08,Defensive Wing,Perimeter Scorer
1626174,1627752,C. Wood - T. Prince,349.0,-2.5999999999999943,-4.6000000000000085,-7.200000000000003,-5.76,Defensive Wing,Bench / Role Player
1630560,1630570,C. Thomas - T. Watford,349.0,-4.049999999999997,2.25,-1.7999999999999972,-1.44,Versatile Scorer,Bench / Role Player
1628981,1629631,B. Fernando - D. Hunter,349.0,1.4000000000000057,-2.799999999999997,-1.3999999999999917,-1.12,Bench / Role Player,Perimeter Scorer
203944,1628384,J. Randle - O. Anunoby,348.0,8.400000000000006,6.849999999999994,15.25,12.2,Versatile Scorer,Perimeter Scorer
203482,1628374,K. Olynyk - L. Markkanen,348.0,4.799999999999997,5.049999999999997,9.849999999999994,7.88,Perimeter Scorer,Perimeter Scorer
1628372,1630549,D. Smith Jr. - D. Sharpe,348.0,2.950000000000003,-1.3499999999999943,1.6000000000000083,1.28,Defensive Wing,Defensive Wing
1628380,1631104,Z. Collins - B. Wesley,347.0,3.549999999999997,1.9000000000000057,5.450000000000003,4.36,Bench / Role Player,Bench / Role Player
203939,1627884,D. Powell - D. Jones Jr.,347.0,-2.950000000000003,0.3500000000000085,-2.5999999999999943,-2.08,Bench / Role Player,Defensive Wing
1630171,1630241,I. Okoro - S. Merrill,347.0,3.700000000000003,-5.649999999999992,-1.9499999999999889,-1.56,Bench / Role Player,Bench / Role Player
1629726,1630168,G. Mathews - O. Okongwu,347.0,1.2000000000000028,-0.9499999999999886,0.2500000000000142,0.2,Bench / Role Player,Two-Way Big
1630533,1631223,Z. Williams - D. Roddy,347.0,-2.0,-0.7000000000000028,-2.700000000000003,-2.16,Bench / Role Player,Bench / Role Player
203482,1628971,K. Olynyk - B. Brown,347.0,-5.650000000000006,-5.550000000000011,-11.200000000000015,-8.96,Perimeter Scorer,Versatile Scorer
1629130,1631107,D. Robinson - N. Jovic,345.0,-1.0499999999999972,2.1499999999999915,1.0999999999999943,0.88,Bench / Role Player,Perimeter Scorer
1628991,1631367,J. Jackson Jr. - J. Gilyard,344.0,-4.499999999999986,-0.799999999999983,-5.299999999999969,-4.24,Two-Way Big,Bench / Role Player
1628384,1629018,O. Anunoby - G. Trent Jr.,344.0,2.4000000000000057,-3.1500000000000057,-0.75,-0.6,Perimeter Scorer,Perimeter Scorer
202696,1628975,N. Vucevic - J. Carter,344.0,7.950000000000003,-9.549999999999995,-1.5999999999999943,-1.28,Versatile Scorer,Defensive Wing
1627751,1629628,J. Poeltl - R. Barrett,343.0,1.8500000000000083,3.0,4.8500000000000085,3.88,Two-Way Big,Perimeter Scorer
1628404,1630579,J. Hart - J. Sims,343.0,-1.25,-6.5,-7.75,-6.2,Defensive Wing,Bench / Role Player
1626174,1631108,C. Wood - M. Christie,343.0,2.0999999999999943,-6.150000000000006,-4.050000000000011,-3.24,Defensive Wing,Bench / Role Player
1628370,1630537,M. Monk - C. Duarte,343.0,-0.9000000000000057,0.0999999999999943,-0.8000000000000114,-0.64,Versatile Scorer,Bench / Role Player
1641713,1641998,G. Jackson - T. Jemison,343.0,-1.7000000000000028,3.299999999999997,1.5999999999999943,1.28,Bench / Role Player,Bench / Role Player
204060,1630532,J. Ingles - F. Wagner,342.0,1.0499999999999972,4.400000000000006,5.450000000000003,4.36,Perimeter Scorer,Versatile Scorer
1628392,1630173,I. Hartenstein - P. Achiuwa,342.0,-4.700000000000003,-2.450000000000003,-7.150000000000006,-5.72,Perimeter Scorer,Bench / Role Player
203995,1630544,V. Micić - T. Mann,341.0,-7.950000000000017,2.049999999999997,-5.90000000000002,-4.72,Versatile Scorer,Versatile Scorer
1628988,1629111,A. Holiday - J. Landale,341.0,4.149999999999992,0.7999999999999972,4.949999999999989,3.96,Defensive Wing,Defensive Wing
1629026,1631096,K. Williams - C. Holmgren,340.0,5.3500000000000085,-8.900000000000006,-3.549999999999997,-2.84,Defensive Wing,Two-Way Big
1630188,1641767,J. Smith - B. Sheppard,340.0,4.6000000000000085,5.049999999999997,9.650000000000006,7.72,Bench / Role Player,Defensive Wing
203991,1630249,C. Capela - V. Krejci,340.0,2.8500000000000085,5.349999999999994,8.200000000000003,6.56,Two-Way Big,Perimeter Scorer
201569,1626220,E. Gordon - R. O'Neale,339.0,10.500000000000014,-3.799999999999997,6.700000000000017,5.36,Perimeter Scorer,Defensive Wing
1630595,1631323,C. Cunningham - S. Fontecchio,339.0,8.150000000000006,-2.3500000000000085,5.799999999999997,4.64,Elite Playmaker,Perimeter Scorer
1630567,1641711,S. Barnes - G. Dick,339.0,-1.2500000000000142,-0.6499999999999915,-1.9000000000000057,-1.52,Elite Playmaker,Bench / Role Player
203994,1626220,J. Nurkic - R. O'Neale,339.0,8.049999999999997,2.1500000000000057,10.200000000000005,8.16,Perimeter Scorer,Defensive Wing
1626204,1630631,L. Nance Jr. - J. Alvarado,338.0,5.500000000000014,-2.700000000000003,2.800000000000012,2.24,Bench / Role Player,Defensive Wing
203952,1630541,A. Wiggins - M. Moody,338.0,-2.549999999999997,-3.5,-6.049999999999997,-4.84,Bench / Role Player,Defensive Wing
1626220,1630549,R. O'Neale - D. Sharpe,338.0,3.5,-0.799999999999983,2.700000000000017,2.16,Defensive Wing,Defensive Wing
1626179,1631107,T. Rozier - N. Jovic,337.0,2.450000000000017,0.5999999999999943,3.050000000000012,2.44,Versatile Scorer,Perimeter Scorer
1626153,1641731,D. Wright - B. Coulibaly,337.0,3.850000000000009,-3.250000000000014,0.5999999999999943,0.48,Defensive Wing,Bench / Role Player
1629026,1630581,K. Williams - J. Giddey,336.0,-2.0,-5.700000000000003,-7.700000000000003,-6.16,Defensive Wing,Versatile Scorer
1629631,1630168,D. Hunter - O. Okongwu,336.0,-6.349999999999994,-2.1000000000000085,-8.450000000000003,-6.76,Perimeter Scorer,Two-Way Big
200768,201567,K. Lowry - K. Love,335.0,-1.8999999999999917,5.649999999999992,3.75,3.0,Bench / Role Player,Defensive Wing
201567,1626196,K. Love - J. Richardson,335.0,-1.3499999999999943,1.3999999999999917,0.0499999999999971,0.04,Defensive Wing,Bench / Role Player
1626166,1630194,C. Payne - P. Reed,335.0,3.799999999999997,0.25,4.049999999999997,3.24,Bench / Role Player,Perimeter Scorer
1629628,1629656,R. Barrett - Q. Grimes,335.0,4.299999999999997,-0.6499999999999915,3.6500000000000057,2.92,Perimeter Scorer,Defensive Wing
1630201,1630567,M. Flynn - S. Barnes,334.0,1.799999999999983,-0.8999999999999915,0.8999999999999915,0.72,Versatile Scorer,Elite Playmaker
203915,1627752,S. Dinwiddie - T. Prince,333.0,8.049999999999997,0.8500000000000085,8.900000000000006,7.12,Versatile Scorer,Bench / Role Player
203914,204060,G. Harris - J. Ingles,333.0,-1.2999999999999972,0.1500000000000056,-1.1499999999999917,-0.92,Perimeter Scorer,Perimeter Scorer
203501,1629023,T. Hardaway Jr. - P. Washington,333.0,11.099999999999994,-2.25,8.849999999999994,7.08,Bench / Role Player,Versatile Scorer
201566,1629611,R. Westbrook - T. Mann,332.0,1.2000000000000028,-6.799999999999997,-5.599999999999994,-4.48,Versatile Scorer,Bench / Role Player
1630241,1641854,S. Merrill - C. Porter Jr.,332.0,-1.75,0.4500000000000028,-1.2999999999999972,-1.04,Bench / Role Player,Bench / Role Player
1629003,1629675,S. Milton - N. Reid,332.0,1.1500000000000057,-3.25,-2.0999999999999943,-1.68,Bench / Role Player,Bench / Role Player
1626220,1629661,R. O'Neale - C. Johnson,332.0,2.6500000000000057,0.25,2.9000000000000057,2.32,Defensive Wing,Perimeter Scorer
203110,1630541,D. Green - M. Moody,332.0,1.3500000000000083,-5.549999999999983,-4.199999999999974,-3.36,Perimeter Scorer,Defensive Wing
1631124,1631212,J. Strawther - P. Watson,331.0,0.6500000000000057,0.1000000000000085,0.7500000000000142,0.6,Bench / Role Player,Bench / Role Player
1628398,1628963,K. Kuzma - M. Bagley III,331.0,1.75,-3.6999999999999886,-1.9499999999999889,-1.56,Versatile Scorer,Perimeter Scorer
1630541,1631218,M. Moody - T. Jackson-Davis,331.0,-1.1000000000000083,4.000000000000014,2.9000000000000057,2.32,Defensive Wing,Two-Way Big
202711,1630165,B. Bogdanovic - K. Hayes,331.0,-1.3500000000000083,-2.700000000000003,-4.050000000000011,-3.24,Bench / Role Player,Versatile Scorer
1627759,1628436,J. Brown - L. Kornet,330.0,-0.6499999999999915,-6.5,-7.149999999999992,-5.72,Versatile Scorer,Two-Way Big
1630175,1630591,C. Anthony - J. Suggs,330.0,-6.199999999999989,-5.199999999999989,-11.399999999999975,-9.12,Versatile Scorer,Perimeter Scorer
202692,1631204,A. Burks - M. Sasser,330.0,-7.200000000000003,7.5,0.2999999999999971,0.24,Bench / Role Player,Versatile Scorer
1628470,1628975,T. Craig - J. Carter,329.0,5.900000000000006,-7.699999999999989,-1.799999999999983,-1.44,Bench / Role Player,Defensive Wing
1629636,1629731,D. Garland - D. Wade,329.0,5.450000000000003,-6.200000000000003,-0.75,-0.6,Elite Playmaker,Defensive Wing
201976,1630194,P. Beverley - P. Reed,328.0,-4.400000000000006,2.4000000000000057,-2.0,-1.6,Bench / Role Player,Perimeter Scorer
204060,1628365,J. Ingles - M. Fultz,328.0,1.75,0.9500000000000028,2.700000000000003,2.16,Perimeter Scorer,Versatile Scorer
203897,1630172,Z. LaVine - P. Williams,328.0,1.2000000000000028,1.9000000000000057,3.1000000000000085,2.48,Versatile Scorer,Perimeter Scorer
1631103,1631104,M. Branham - B. Wesley,327.0,6.400000000000006,-4.950000000000003,1.4500000000000028,1.16,Bench / Role Player,Bench / Role Player
1629631,1629726,D. Hunter - G. Mathews,327.0,-1.25,-5.549999999999997,-6.799999999999997,-5.44,Perimeter Scorer,Bench / Role Player
1629052,1630573,O. Brissett - S. Hauser,326.0,3.75,-3.75,0.0,0.0,Bench / Role Player,Perimeter Scorer
1626224,1631110,C. Osman - J. Sochan,326.0,2.0999999999999943,-6.349999999999994,-4.25,-3.4,Bench / Role Player,Versatile Scorer
1630631,1630700,J. Alvarado - D. Daniels,325.0,3.950000000000003,3.9499999999999886,7.899999999999991,6.32,Defensive Wing,Versatile Scorer
1630570,1630592,T. Watford - J. Wilson,325.0,4.800000000000011,-3.0,1.8000000000000114,1.44,Bench / Role Player,Defensive Wing
1629661,1630549,C. Johnson - D. Sharpe,325.0,5.450000000000003,2.3499999999999943,7.799999999999997,6.24,Perimeter Scorer,Defensive Wing
1628963,1629673,M. Bagley III - J. Poole,324.0,7.299999999999997,-1.6500000000000057,5.649999999999992,4.52,Perimeter Scorer,Versatile Scorer
1628971,1630567,B. Brown - S. Barnes,324.0,1.2999999999999972,-6.699999999999989,-5.399999999999992,-4.32,Versatile Scorer,Elite Playmaker
203903,1629659,J. Clarkson - T. Horton-Tucker,324.0,-5.899999999999992,-2.6000000000000085,-8.5,-6.8,Versatile Scorer,Versatile Scorer
202695,203486,K. Leonard - M. Plumlee,324.0,4.0,5.75,9.75,7.8,Elite Playmaker,Bench / Role Player
202397,1630208,I. Smith - N. Richards,323.0,1.6000000000000083,-8.099999999999994,-6.499999999999986,-5.2,Bench / Role Player,Two-Way Big
1629636,1630241,D. Garland - S. Merrill,323.0,0.5499999999999972,-3.75,-3.200000000000003,-2.56,Elite Playmaker,Bench / Role Player
201145,1641715,J. Green - C. Whitmore,323.0,-6.049999999999997,-4.75,-10.799999999999995,-8.64,Bench / Role Player,Bench / Role Player
202397,1641706,I. Smith - B. Miller,322.0,-2.1499999999999915,-0.1000000000000085,-2.25,-1.8,Bench / Role Player,Perimeter Scorer
1630590,1641713,S. Pippen Jr. - G. Jackson,322.0,-3.5999999999999943,2.050000000000012,-1.549999999999983,-1.24,Elite Playmaker,Bench / Role Player
203937,1629162,K. Anderson - J. McLaughlin,322.0,6.299999999999997,1.4000000000000057,7.700000000000003,6.16,Bench / Role Player,Defensive Wing
201935,203486,J. Harden - M. Plumlee,321.0,-0.5500000000000114,11.650000000000006,11.099999999999994,8.88,Elite Playmaker,Bench / Role Player
1630557,1631098,C. Kispert - J. Davis,321.0,-6.199999999999989,-3.8000000000000114,-10.0,-8.0,Bench / Role Player,Bench / Role Player
202711,1630191,B. Bogdanovic - I. Stewart,321.0,-6.199999999999989,9.5,3.300000000000012,2.64,Bench / Role Player,Perimeter Scorer
201587,1627741,N. Batum - B. Hield,321.0,7.300000000000011,-10.349999999999994,-3.049999999999983,-2.44,Perimeter Scorer,Bench / Role Player
1629022,1630549,L. Walker IV - D. Sharpe,321.0,9.900000000000006,-6.75,3.1500000000000057,2.52,Perimeter Scorer,Defensive Wing
1630583,1631223,S. Aldama - D. Roddy,320.0,2.6999999999999886,-0.8499999999999943,1.8499999999999943,1.48,Bench / Role Player,Bench / Role Player
1628973,1630579,J. Brunson - J. Sims,320.0,-4.549999999999997,2.9000000000000057,-1.6499999999999917,-1.32,Elite Playmaker,Bench / Role Player
1630703,1631101,S. Henderson - S. Sharpe,320.0,1.0,-6.75,-5.75,-4.6,Versatile Scorer,Versatile Scorer
1629020,1630559,J. Vanderbilt - A. Reaves,320.0,0.7999999999999972,-3.0999999999999943,-2.299999999999997,-1.84,Defensive Wing,Bench / Role Player
203995,1630208,V. Micic - N. Richards,319.0,-2.4000000000000057,-1.5,-3.9000000000000057,-3.12,Versatile Scorer,Two-Way Big
202685,1630631,J. Valanciunas - J. Alvarado,319.0,4.700000000000017,0.1000000000000085,4.800000000000026,3.84,Bench / Role Player,Defensive Wing
1627739,1641718,K. Dunn - K. George,319.0,12.450000000000015,-4.199999999999989,8.250000000000028,6.6,Perimeter Scorer,Bench / Role Player
1629632,1631207,C. White - D. Terry,319.0,-2.450000000000003,5.450000000000003,3.0,2.4,Perimeter Scorer,Defensive Wing
1630214,1630217,X. Tillman - D. Bane,318.0,3.5,-6.800000000000011,-3.300000000000012,-2.64,Bench / Role Player,Elite Playmaker
1626162,1626166,K. Oubre Jr. - C. Payne,318.0,3.899999999999992,-5.549999999999997,-1.6500000000000057,-1.32,Versatile Scorer,Bench / Role Player
203939,1630702,D. Powell - J. Hardy,318.0,6.8500000000000085,-2.700000000000003,4.150000000000006,3.32,Bench / Role Player,Bench / Role Player
1630170,1631104,D. Vassell - B. Wesley,318.0,-2.9000000000000057,-3.450000000000003,-6.3500000000000085,-5.08,Perimeter Scorer,Bench / Role Player
1631223,1631246,D. Roddy - V. Williams Jr.,318.0,-2.9000000000000057,4.75,1.8499999999999943,1.48,Bench / Role Player,Perimeter Scorer
101108,1627780,C. Paul - G. Payton II,317.0,3.850000000000009,-7.400000000000006,-3.549999999999997,-2.84,Versatile Scorer,Defensive Wing
1626166,1626192,C. Payne - P. Connaughton,317.0,-5.749999999999986,4.75,-0.9999999999999858,-0.8,Bench / Role Player,Bench / Role Player
